Batch,scan003
EV300,140607
Data Mode,%T  None
Sample,Tedlar_%T_190-800_b
Cycle,Cycle01
Date Collected,7/28/2016
Time Collected,2:07:01PM
Entries,Data Points
nm,%T
258.80,28.7365
259.00,28.4815
259.20,28.2428
259.40,28.0144
259.60,27.7581
259.80,27.5068
260.00,27.2129
260.20,27.0081
260.40,26.7964
260.60,26.5611
260.80,26.3073
261.00,26.0454
261.20,25.7495
261.40,25.4072
261.60,25.0516
261.80,24.6879
262.00,24.3474
262.20,23.9771
262.40,23.6403
262.60,23.3117
262.80,23.0149
263.00,22.6997
263.20,22.4258
263.40,22.1864
263.60,21.9125
263.80,21.6417
264.00,21.4119
264.20,21.1180
264.40,20.8628
264.60,20.5889
264.80,20.3002
265.00,20.2237
265.20,19.9347
265.40,19.6405
265.60,19.3558
265.80,19.0826
266.00,18.7891
266.20,18.4927
266.40,18.1989
266.60,17.9024
266.80,17.6458
267.00,17.3693
267.20,17.1168
267.40,16.8301
267.60,16.5356
267.80,16.2211
268.00,15.9118
268.20,15.6095
268.40,15.3204
268.60,15.0602
268.80,14.8263
269.00,14.5856
269.20,14.3642
269.40,14.1499
269.60,13.9608
269.80,13.7625
270.00,13.5744
270.20,13.3885
270.40,13.2150
270.60,13.0071
270.80,12.8029
271.00,12.5978
271.20,12.4144
271.40,12.2439
271.60,12.0965
271.80,11.9629
272.00,11.8446
272.20,11.6923
272.40,11.5351
272.60,11.3484
272.80,11.1491
273.00,10.9562
273.20,10.7883
273.40,10.5973
273.60,10.4368
273.80,10.2878
274.00,10.1330
274.20,9.9830
274.40,9.8166
274.60,9.6633
274.80,9.5142
275.00,9.3633
275.20,9.2151
275.40,9.0712
275.60,8.9316
275.80,8.8008
276.00,8.6733
276.20,8.5574
276.40,8.4537
276.60,8.3490
276.80,8.2420
277.00,8.1530
277.20,8.0625
277.40,7.9902
277.60,7.9299
277.80,7.8725
278.00,7.8395
278.20,7.8327
278.40,7.8506
278.60,7.8585
278.80,7.9027
279.00,7.9759
279.20,8.0828
279.40,8.1996
279.60,8.3506
279.80,8.5090
280.00,8.7013
280.20,8.9163
280.40,9.1376
280.60,9.3739
280.80,9.6281
281.00,9.8891
281.20,10.1319
281.40,10.3743
281.60,10.5939
281.80,10.7864
282.00,10.9509
282.20,11.0762
282.40,11.1666
282.60,11.2181
282.80,11.2195
283.00,11.1837
283.20,11.1238
283.40,11.0211
283.60,10.8710
283.80,10.6877
284.00,10.5186
284.20,10.3422
284.40,10.1875
284.60,10.0401
284.80,9.9557
285.00,9.8552
285.20,9.7868
285.40,9.7554
285.60,9.7796
285.80,9.8596
286.00,9.9803
286.20,10.1944
286.40,10.4489
286.60,10.7963
286.80,11.2140
287.00,11.7089
287.20,12.2821
287.40,12.9612
287.60,13.6984
287.80,14.5745
288.00,15.6822
288.20,16.8785
288.40,18.1810
288.60,19.6333
288.80,21.1746
289.00,22.7251
289.20,24.3613
289.40,26.0584
289.60,27.7874
289.80,29.7138
290.00,31.6953
290.20,33.7337
290.40,35.6522
290.60,37.4613
290.80,39.1692
291.00,40.7596
291.20,42.3292
291.40,43.9452
291.60,45.5002
291.80,47.0193
292.00,48.3523
292.20,49.6980
292.40,50.8876
292.60,52.0154
292.80,53.1402
293.00,54.1673
293.20,55.1141
293.40,56.0724
293.60,56.9952
293.80,57.7094
294.00,58.4815
294.20,59.1315
294.40,59.7937
294.60,60.3898
294.80,60.8961
295.00,61.4150
295.20,61.8589
295.40,62.2244
295.60,62.5824
295.80,62.9922
296.00,63.3587
296.20,63.6589
296.40,64.0257
296.60,64.3191
296.80,64.5971
297.00,64.8605
297.20,65.0989
297.40,65.3226
297.60,65.5472
297.80,65.7015
298.00,65.8523
298.20,65.9920
298.40,66.1416
298.60,66.2299
298.80,66.3040
299.00,66.4215
299.20,66.4992
299.40,66.5488
299.60,66.6862
299.80,66.7472
300.00,66.8279
300.20,66.9286
300.40,67.0118
300.60,67.0932
300.80,67.2118
301.00,67.2252
301.20,67.3881
301.40,67.4418
301.60,67.5320
301.80,67.5946
302.00,67.6540
302.20,67.8050
302.40,67.8083
302.60,67.8968
302.80,67.9917
303.00,67.9734
303.20,68.0588
303.40,68.0793
303.60,68.1021
303.80,68.2153
304.00,68.2528
304.20,68.3555
304.40,68.3116
304.60,68.3286
304.80,68.4435
305.00,68.4724
305.20,68.5308
305.40,68.6699
305.60,68.7463
305.80,68.7684
306.00,68.8660
306.20,68.9176
306.40,69.0370
306.60,69.1021
306.80,69.1230
307.00,69.1887
307.20,69.2337
307.40,69.3275
307.60,69.4375
307.80,69.4753
308.00,69.5667
308.20,69.6553
308.40,69.7790
308.60,69.7982
308.80,69.9100
309.00,69.9687
309.20,70.0215
309.40,70.0140
309.60,70.1170
309.80,70.1548
310.00,70.2262
310.20,70.2488
310.40,70.3101
310.60,70.3046
310.80,70.3632
311.00,70.4384
311.20,70.4962
311.40,70.4806
311.60,70.5147
311.80,70.6443
312.00,70.6072
312.20,70.6698
312.40,70.6515
312.60,70.7140
312.80,70.7159
313.00,70.7735
313.20,70.8330
313.40,70.9090
313.60,70.9303
313.80,71.0098
314.00,71.0188
314.20,71.0110
314.40,71.0956
314.60,71.1723
314.80,71.2884
315.00,71.3089
315.20,71.2647
315.40,71.5033
315.60,71.3926
315.80,71.4748
316.00,71.4681
316.20,71.4552
316.40,71.5260
316.60,71.4719
316.80,71.4052
317.00,71.3689
317.20,71.4217
317.40,71.4770
317.60,71.4079
317.80,71.4782
318.00,71.5862
318.20,71.5922
318.40,71.6705
318.60,71.6700
318.80,71.7317
319.00,71.7511
319.20,71.8271
319.40,71.8786
319.60,71.7748
319.80,71.9134
320.00,71.9641
320.20,71.9711
320.40,72.0385
320.60,71.9905
320.80,72.0673
321.00,72.0460
321.20,72.1070
321.40,72.1525
321.60,72.2395
321.80,72.1541
322.00,72.2731
322.20,72.3167
322.40,72.3355
322.60,72.2782
322.80,72.4350
323.00,72.3523
323.20,72.3818
323.40,72.4511
323.60,72.5446
323.80,72.6143
324.00,72.6358
324.20,72.7651
324.40,72.7464
324.60,72.7811
324.80,72.8045
325.00,72.8386
325.20,72.8012
325.40,72.8211
325.60,72.8589
325.80,72.8444
326.00,72.8706
326.20,72.9390
326.40,73.0259
326.60,72.9375
326.80,72.9816
327.00,72.9983
327.20,73.0637
327.40,73.0918
327.60,73.0755
327.80,73.1174
328.00,73.0664
328.20,73.2233
328.40,73.2341
328.60,73.2191
328.80,73.2611
329.00,73.2287
329.20,73.2811
329.40,73.2833
329.60,73.3319
329.80,73.4074
330.00,73.3452
330.20,73.3895
330.40,73.4664
330.60,73.4637
330.80,73.4764
331.00,73.5502
331.20,73.5405
331.40,73.5456
331.60,73.5509
331.80,73.5880
332.00,73.5868
332.20,73.6518
332.40,73.6809
332.60,73.6443
332.80,73.7204
333.00,73.8674
333.20,73.8381
333.40,73.8916
333.60,73.8650
333.80,73.9322
334.00,73.9355
334.20,73.9775
334.40,74.0064
334.60,73.9379
334.80,74.0507
335.00,74.0312
335.20,74.0335
335.40,74.0976
335.60,74.0463
335.80,74.1688
336.00,74.1209
336.20,74.2619
336.40,74.1719
336.60,74.1986
336.80,74.2793
337.00,74.2946
337.20,74.3397
337.40,74.3736
337.60,74.4528
337.80,74.3547
338.00,74.4639
338.20,74.4908
338.40,74.5403
338.60,74.6052
338.80,74.5864
339.00,74.5415
339.20,74.5959
339.40,74.6194
339.60,74.5682
339.80,74.5825
340.00,74.6557
340.20,74.6344
340.40,74.6400
340.60,74.7070
340.80,74.7186
341.00,74.6531
341.20,74.8415
341.40,74.7958
341.60,74.9242
341.80,74.8231
342.00,74.8827
342.20,74.8678
342.40,74.9284
342.60,74.8741
342.80,74.9508
343.00,74.8574
343.20,74.9605
343.40,74.9831
343.60,75.0269
343.80,74.9858
344.00,75.0564
344.20,75.0952
344.40,75.1024
344.60,75.1071
344.80,75.2138
345.00,75.2120
345.20,75.3068
345.40,75.2414
345.60,75.2415
345.80,75.2908
346.00,75.3070
346.20,75.2943
346.40,75.3815
346.60,75.2777
346.80,75.3101
347.00,75.3606
347.20,75.3738
347.40,75.3649
347.60,75.3717
347.80,75.3965
348.00,75.4190
348.20,75.3952
348.40,75.3781
348.60,75.4002
348.80,75.4101
349.00,75.4173
349.20,75.4595
349.40,75.4644
349.60,75.4612
349.80,75.5370
350.00,75.5378
350.20,75.5262
350.40,75.5462
350.60,75.5203
350.80,75.5995
351.00,75.5273
351.20,75.5677
351.40,75.6908
351.60,75.5294
351.80,75.6193
352.00,75.6380
352.20,75.5961
352.40,75.6575
352.60,75.6776
352.80,75.6918
353.00,75.6668
353.20,75.6861
353.40,75.7183
353.60,75.7551
353.80,75.8123
354.00,75.7410
354.20,75.7348
354.40,75.8026
354.60,75.7372
354.80,75.6885
355.00,75.7311
355.20,75.8451
355.40,75.7651
355.60,75.7548
355.80,75.8616
356.00,75.8498
356.20,75.8785
356.40,75.8411
356.60,75.7842
356.80,75.9102
357.00,75.9630
357.20,75.9343
357.40,76.0429
357.60,76.0391
357.80,76.0878
358.00,76.0833
358.20,76.2353
358.40,76.1220
358.60,76.2184
358.80,76.2797
359.00,76.1493
359.20,76.2077
359.40,76.2987
359.60,76.1913
359.80,76.2475
360.00,76.2526
360.20,76.3001
360.40,76.2725
360.60,76.3569
360.80,76.3848
361.00,76.4711
361.20,76.5206
361.40,76.5523
361.60,76.6061
361.80,76.6892
362.00,76.7441
362.20,76.9270
362.40,76.9091
362.60,76.9000
362.80,76.9140
363.00,76.9213
363.20,76.8905
363.40,76.8751
363.60,76.7867
363.80,76.8212
364.00,76.7663
364.20,76.7504
364.40,76.7828
364.60,76.8463
364.80,76.8315
365.00,76.9238
365.20,76.9275
365.40,76.9225
365.60,76.9959
365.80,76.9676
366.00,76.9965
366.20,77.0591
366.40,77.0742
366.60,77.1705
366.80,77.1137
367.00,77.3189
367.20,77.2558
367.40,77.2508
367.60,77.3275
367.80,77.2916
368.00,77.4457
368.20,77.4064
368.40,77.4901
368.60,77.6763
368.80,77.5364
369.00,77.6641
369.20,77.6467
369.40,77.6802
369.60,77.6844
369.80,77.7308
370.00,77.8897
370.20,77.7629
370.40,77.7938
370.60,77.7586
370.80,77.9880
371.00,77.8581
371.20,77.9279
371.40,77.9668
371.60,77.9906
371.80,78.0335
372.00,77.9914
372.20,78.0839
372.40,78.1322
372.60,78.0010
372.80,78.1242
373.00,78.0947
373.20,78.2653
373.40,78.2775
373.60,78.3017
373.80,78.3248
374.00,78.2208
374.20,78.3182
374.40,78.3318
374.60,78.3286
374.80,78.3325
375.00,78.4101
375.20,78.3617
375.40,78.4505
375.60,78.4350
375.80,78.5880
376.00,78.4639
376.20,78.5120
376.40,78.5722
376.60,78.5697
376.80,78.6025
377.00,78.5447
377.20,78.5892
377.40,78.6546
377.60,78.5696
377.80,78.6059
378.00,78.5679
378.20,78.6000
378.40,78.5717
378.60,78.6250
378.80,78.6545
379.00,78.7441
379.20,78.7651
379.40,78.7689
379.60,78.6995
379.80,78.7978
380.00,78.6648
380.20,78.8670
380.40,78.9161
380.60,78.7731
380.80,78.7960
381.00,78.9606
381.20,78.8364
381.40,79.0243
381.60,78.8805
381.80,78.8844
382.00,78.9178
382.20,78.9351
382.40,78.9545
382.60,79.0133
382.80,78.9015
383.00,79.0407
383.20,78.9387
383.40,78.9795
383.60,78.9500
383.80,79.0649
384.00,79.0161
384.20,79.0573
384.40,79.0362
384.60,79.0925
384.80,79.0933
385.00,78.9870
385.20,79.1364
385.40,79.0943
385.60,79.1499
385.80,79.1248
386.00,79.2010
386.20,79.1555
386.40,79.2398
