Batch,scan005
EV300,140607
Data Mode,%T  None
Sample,Tedlar+mylar_%T_190-800_b
Cycle,Cycle01
Date Collected,7/28/2016
Time Collected,2:18:37PM
Entries,Data Points
nm,%T
258.80,0.0063
259.00,0.0037
259.20,0.0023
259.40,0.0047
259.60,0.0025
259.80,0.0036
260.00,0.0037
260.20,0.0029
260.40,0.0040
260.60,0.0037
260.80,0.0038
261.00,0.0025
261.20,0.0024
261.40,0.0033
261.60,0.0023
261.80,0.0027
262.00,0.0072
262.20,0.0040
262.40,0.0042
262.60,0.0051
262.80,0.0018
263.00,0.0069
263.20,0.0040
263.40,0.0055
263.60,0.0053
263.80,0.0046
264.00,0.0036
264.20,0.0078
264.40,0.0038
264.60,0.0035
264.80,0.0053
265.00,0.0047
265.20,0.0051
265.40,0.0045
265.60,0.0029
265.80,0.0070
266.00,0.0038
266.20,0.0070
266.40,0.0049
266.60,0.0041
266.80,0.0042
267.00,0.0044
267.20,0.0047
267.40,0.0032
267.60,0.0033
267.80,0.0069
268.00,0.0047
268.20,0.0044
268.40,0.0038
268.60,0.0060
268.80,0.0061
269.00,0.0046
269.20,0.0042
269.40,0.0040
269.60,0.0058
269.80,0.0051
270.00,0.0045
270.20,0.0062
270.40,0.0052
270.60,0.0047
270.80,0.0073
271.00,0.0034
271.20,0.0043
271.40,0.0056
271.60,0.0042
271.80,0.0051
272.00,0.0050
272.20,0.0039
272.40,0.0045
272.60,0.0040
272.80,0.0057
273.00,0.0044
273.20,0.0045
273.40,0.0049
273.60,0.0061
273.80,0.0058
274.00,0.0054
274.20,0.0049
274.40,0.0056
274.60,0.0061
274.80,0.0039
275.00,0.0035
275.20,0.0049
275.40,0.0072
275.60,0.0067
275.80,0.0066
276.00,0.0045
276.20,0.0056
276.40,0.0053
276.60,0.0075
276.80,0.0059
277.00,0.0072
277.20,0.0063
277.40,0.0047
277.60,0.0062
277.80,0.0080
278.00,0.0060
278.20,0.0055
278.40,0.0053
278.60,0.0068
278.80,0.0051
279.00,0.0054
279.20,0.0073
279.40,0.0052
279.60,0.0059
279.80,0.0065
280.00,0.0074
280.20,0.0055
280.40,0.0081
280.60,0.0066
280.80,0.0087
281.00,0.0067
281.20,0.0065
281.40,0.0069
281.60,0.0052
281.80,0.0065
282.00,0.0053
282.20,0.0069
282.40,0.0049
282.60,0.0055
282.80,0.0068
283.00,0.0063
283.20,0.0047
283.40,0.0055
283.60,0.0082
283.80,0.0080
284.00,0.0058
284.20,0.0075
284.40,0.0072
284.60,0.0051
284.80,0.0059
285.00,0.0066
285.20,0.0056
285.40,0.0074
285.60,0.0052
285.80,0.0055
286.00,0.0066
286.20,0.0070
286.40,0.0075
286.60,0.0076
286.80,0.0051
287.00,0.0067
287.20,0.0055
287.40,0.0077
287.60,0.0067
287.80,0.0048
288.00,0.0066
288.20,0.0079
288.40,0.0067
288.60,0.0072
288.80,0.0076
289.00,0.0072
289.20,0.0085
289.40,0.0080
289.60,0.0072
289.80,0.0095
290.00,0.0083
290.20,0.0074
290.40,0.0074
290.60,0.0074
290.80,0.0074
291.00,0.0069
291.20,0.0056
291.40,0.0075
291.60,0.0068
291.80,0.0082
292.00,0.0100
292.20,0.0085
292.40,0.0078
292.60,0.0101
292.80,0.0095
293.00,0.0092
293.20,0.0094
293.40,0.0083
293.60,0.0099
293.80,0.0077
294.00,0.0104
294.20,0.0084
294.40,0.0088
294.60,0.0082
294.80,0.0062
295.00,0.0089
295.20,0.0085
295.40,0.0083
295.60,0.0069
295.80,0.0086
296.00,0.0074
296.20,0.0072
296.40,0.0092
296.60,0.0076
296.80,0.0076
297.00,0.0065
297.20,0.0078
297.40,0.0083
297.60,0.0067
297.80,0.0069
298.00,0.0082
298.20,0.0073
298.40,0.0078
298.60,0.0083
298.80,0.0068
299.00,0.0077
299.20,0.0091
299.40,0.0102
299.60,0.0095
299.80,0.0102
300.00,0.0119
300.20,0.0109
300.40,0.0106
300.60,0.0105
300.80,0.0088
301.00,0.0108
301.20,0.0123
301.40,0.0107
301.60,0.0104
301.80,0.0098
302.00,0.0125
302.20,0.0118
302.40,0.0115
302.60,0.0107
302.80,0.0117
303.00,0.0122
303.20,0.0137
303.40,0.0143
303.60,0.0166
303.80,0.0170
304.00,0.0180
304.20,0.0188
304.40,0.0192
304.60,0.0232
304.80,0.0232
305.00,0.0262
305.20,0.0277
305.40,0.0308
305.60,0.0280
305.80,0.0349
306.00,0.0336
306.20,0.0408
306.40,0.0351
306.60,0.0380
306.80,0.0396
307.00,0.0391
307.20,0.0432
307.40,0.0430
307.60,0.0440
307.80,0.0396
308.00,0.0391
308.20,0.0427
308.40,0.0379
