Batch,scan004
302.6,0.0668
302.8,0.0665
303,0.0665
303.2,0.0663
303.4,0.0663
303.6,0.0662
303.8,0.066
304,0.0656
304.2,0.0656
304.4,0.0653
304.6,0.0648
304.8,0.0646
305,0.0644
305.2,0.0639
305.4,0.0635
305.6,0.0633
305.8,0.0628
306,0.062
306.2,0.0618
306.4,0.0613
306.6,0.0607
306.8,0.0607
307,0.06
307.2,0.0595
307.4,0.0594
307.6,0.0584
307.8,0.0581
308,0.0576
308.2,0.0568
308.4,0.0565
308.6,0.0559
308.8,0.0555
309,0.0553
309.2,0.0549
309.4,0.0546
309.6,0.0543
309.8,0.0538
310,0.0539
310.2,0.0537
310.4,0.0533
310.6,0.0533
310.8,0.0531
311,0.0526
311.2,0.0529
311.4,0.0527
311.6,0.0526
311.8,0.0528
312,0.0527
312.2,0.0522
312.4,0.0525
312.6,0.0523
312.8,0.0523
313,0.0524
313.2,0.0521
313.4,0.0521
313.6,0.0523
313.8,0.052
314,0.0518
314.2,0.0517
314.4,0.0519
314.6,0.0521
314.8,0.0515
315,0.0514
315.2,0.0515
315.4,0.0514
315.6,0.0513
315.8,0.0515
316,0.0514
316.2,0.0516
316.4,0.052
316.6,0.0519
316.8,0.0521
317,0.0522
317.2,0.0527
317.4,0.0527
317.6,0.0527
317.8,0.0524
318,0.0525
318.2,0.0519
318.4,0.0519
318.6,0.052
318.8,0.0515
319,0.0511
319.2,0.051
319.4,0.0509
319.6,0.0506
319.8,0.0505
320,0.0503
320.2,0.0498
320.4,0.0495
320.6,0.0495
320.8,0.0489
321,0.0491
321.2,0.0487
321.4,0.0478
321.6,0.048
321.8,0.0481
322,0.047
322.2,0.0472
322.4,0.0469
322.6,0.0465
322.8,0.0465
323,0.0459
323.2,0.0457
323.4,0.0453
323.6,0.0451
323.8,0.0442
324,0.044
324.2,0.0439
324.4,0.0432
324.6,0.0428
324.8,0.0425
325,0.0426
325.2,0.0422
325.4,0.0419
325.6,0.0419
325.8,0.042
326,0.0419
326.2,0.0412
326.4,0.0412
326.6,0.0404
326.8,0.0408
327,0.0406
327.2,0.0404
327.4,0.0401
327.6,0.0398
327.8,0.0396
328,0.0394
328.2,0.0392
328.4,0.0392
328.6,0.0389
328.8,0.039
329,0.0385
329.2,0.038
329.4,0.0379
329.6,0.0379
329.8,0.038
330,0.0378
330.2,0.038
330.4,0.0373
330.6,0.0372
330.8,0.0373
331,0.0371
331.2,0.0366
331.4,0.0367
331.6,0.0367
331.8,0.0369
332,0.0362
332.2,0.0361
332.4,0.0359
332.6,0.0359
332.8,0.0357
333,0.0358
333.2,0.0351
333.4,0.035
333.6,0.0346
333.8,0.035
334,0.0352
334.2,0.0349
334.4,0.0351
334.6,0.0348
334.8,0.0346
335,0.0343
335.2,0.035
335.4,0.0344
335.6,0.0341
335.8,0.0342
336,0.0339
336.2,0.0341
336.4,0.0333
336.6,0.0337
336.8,0.0334
337,0.0335
337.2,0.0328
337.4,0.033
337.6,0.033
337.8,0.0329
338,0.0328
338.2,0.0328
338.4,0.0324
338.6,0.0321
338.8,0.0322
339,0.0324
339.2,0.0321
339.4,0.0326
339.6,0.0325
339.8,0.0318
340,0.0321
340.2,0.0319
340.4,0.0315
340.6,0.0318
340.8,0.0321
341,0.0315
341.2,0.0313
341.4,0.0316
341.6,0.0313
341.8,0.0314
342,0.0311
342.2,0.0308
342.4,0.0313
342.6,0.0311
342.8,0.0306
343,0.031
343.2,0.0308
343.4,0.0309
343.6,0.0303
343.8,0.0305
344,0.03
344.2,0.0305
344.4,0.0302
344.6,0.0301
344.8,0.0299
345,0.0304
345.2,0.0295
345.4,0.0295
345.6,0.0297
345.8,0.0291
346,0.0296
346.2,0.0298
346.4,0.0296
346.6,0.0293
346.8,0.0294
347,0.0294
347.2,0.0292
347.4,0.0295
347.6,0.0295
347.8,0.0291
348,0.0293
348.2,0.0299
348.4,0.029
348.6,0.0293
348.8,0.0294
349,0.0288
349.2,0.0294
349.4,0.0292
349.6,0.0289
349.8,0.0287
350,0.029
350.2,0.0284
350.4,0.0287
350.6,0.0288
350.8,0.0286
351,0.029
351.2,0.0285
351.4,0.0285
351.6,0.0286
351.8,0.0284
352,0.0283
352.2,0.0284
352.4,0.0289
352.6,0.0282
352.8,0.0284
353,0.0283
353.2,0.0285
353.4,0.0285
353.6,0.0277
353.8,0.0287
354,0.0277
354.2,0.0278
354.4,0.0278
354.6,0.0281
354.8,0.0278
355,0.0282
355.2,0.0279
355.4,0.0281
355.6,0.0279
355.8,0.0277
356,0.0276
356.2,0.0277
356.4,0.0277
356.6,0.0275
356.8,0.0278
357,0.0273
357.2,0.0269
357.4,0.027
357.6,0.0269
357.8,0.0263
358,0.0265
358.2,0.026
358.4,0.0264
358.6,0.0259
358.8,0.0258
359,0.0259
359.2,0.0262
359.4,0.0263
359.6,0.0267
359.8,0.0263
360,0.0261
360.2,0.0259
360.4,0.0255
360.6,0.0254
360.8,0.0256
361,0.0253
361.2,0.0247
361.4,0.0247
361.6,0.0237
361.8,0.0236
362,0.0227
362.2,0.0231
362.4,0.0228
362.6,0.0225
362.8,0.0223
363,0.0226
363.2,0.0226
363.4,0.0228
363.6,0.0232
363.8,0.0238
364,0.024
364.2,0.0238
364.4,0.0235
364.6,0.024
364.8,0.0237
365,0.0233
365.2,0.0234
365.4,0.0231
365.6,0.023
365.8,0.023
366,0.0231
366.2,0.0229
366.4,0.0224
366.6,0.0223
366.8,0.0225
367,0.0217
367.2,0.0224
367.4,0.0218
367.6,0.0211
367.8,0.0216
368,0.0215
368.2,0.0211
368.4,0.0206
368.6,0.0205
368.8,0.0204
369,0.0203
369.2,0.0204
369.4,0.0198
369.6,0.0201
369.8,0.0199
370,0.0198
370.2,0.0197
370.4,0.0194
370.6,0.0197
370.8,0.0196
371,0.0196
371.2,0.0195
371.4,0.0191
371.6,0.0186
371.8,0.0189
372,0.0191
372.2,0.0186
372.4,0.0191
372.6,0.0188
372.8,0.0186
373,0.0185
373.2,0.0185
373.4,0.0187
373.6,0.0187
373.8,0.018
374,0.0183
374.2,0.0181
374.4,0.0179
374.6,0.0182
374.8,0.0181
375,0.0182
375.2,0.0179
375.4,0.0172
375.6,0.0181
375.8,0.0177
376,0.0171
376.2,0.0173
376.4,0.0174
376.6,0.0174
376.8,0.0175
377,0.0175
377.2,0.0175
377.4,0.0172
377.6,0.0173
377.8,0.0178
378,0.0173
378.2,0.0175
378.4,0.0182
378.6,0.0177
378.8,0.0176
379,0.0164
379.2,0.0169
379.4,0.017
379.6,0.017
379.8,0.0168
380,0.0173
380.2,0.0172
380.4,0.0163
380.6,0.0174
380.8,0.0166
381,0.0166
381.2,0.0167
381.4,0.0166
381.6,0.0168
381.8,0.0166
382,0.0171
382.2,0.0172
382.4,0.0166
382.6,0.0164
382.8,0.0168
383,0.0166
383.2,0.0164
383.4,0.0167
383.6,0.0168
383.8,0.0165
384,0.0167
384.2,0.0169
384.4,0.0172
384.6,0.0172
384.8,0.0166
385,0.0167
385.2,0.017
385.4,0.0164
385.6,0.0162
385.8,0.0166
386,0.0163
386.2,0.0164
386.4,0.0164
386.6,0.0162
386.8,0.0167
387,0.0164
387.2,0.0168
387.4,0.017
387.6,0.0163
387.8,0.0164
388,0.0162
388.2,0.0162
388.4,0.0164
388.6,0.0164
388.8,0.0163
389,0.0161
389.2,0.0159
389.4,0.0158
389.6,0.0159
389.8,0.0157
390,0.0163
390.2,0.016
390.4,0.0159
390.6,0.0154
390.8,0.0158
391,0.0157
391.2,0.016
391.4,0.0158
391.6,0.0154
391.8,0.0155
392,0.0156
392.2,0.0155
392.4,0.0159
392.6,0.0156
392.8,0.0156
393,0.0158
393.2,0.0161
393.4,0.0159
393.6,0.0153
393.8,0.0154
394,0.0152
394.2,0.0153
394.4,0.0156
394.6,0.0153
394.8,0.0154
395,0.0152
395.2,0.0155
395.4,0.0153
395.6,0.015
395.8,0.0155
396,0.0154
396.2,0.015
396.4,0.0153
396.6,0.015
396.8,0.0156
397,0.0153
397.2,0.0149
397.4,0.0147
397.6,0.0148
397.8,0.015
398,0.0151
398.2,0.0146
398.4,0.0152
398.6,0.0146
398.8,0.0143
399,0.0145
399.2,0.0148
399.4,0.0149
399.6,0.0143
399.8,0.0144
400,0.0144
400.2,0.0148
400.4,0.0142
400.6,0.0146
400.8,0.0142
401,0.0143
401.2,0.0137
401.4,0.0139
401.6,0.0144
401.8,0.0137
402,0.0136
402.2,0.0137
402.4,0.0139
402.6,0.0134
402.8,0.0141
403,0.0136
403.2,0.0141
403.4,0.0139
403.6,0.0134
403.8,0.0134
404,0.0141
404.2,0.0135
404.4,0.0138
404.6,0.0134
404.8,0.0134
405,0.0137
405.2,0.0136
405.4,0.0133
405.6,0.0132
405.8,0.0134
406,0.0129
406.2,0.0131
406.4,0.0135
406.6,0.0133
406.8,0.0131
407,0.0128
407.2,0.0131
407.4,0.0129
407.6,0.0128
407.8,0.0129
408,0.0129
408.2,0.0129
408.4,0.0125
408.6,0.0124
408.8,0.0125
409,0.0128
409.2,0.0128
409.4,0.0127
409.6,0.0122
409.8,0.0124
410,0.0124
410.2,0.0121
410.4,0.0119
410.6,0.012
410.8,0.0118
411,0.0123
411.2,0.0118
411.4,0.0119
411.6,0.0122
411.8,0.0117
412,0.0114
412.2,0.0114
412.4,0.0117
412.6,0.0116
412.8,0.0116
413,0.0113
413.2,0.0114
413.4,0.0111
413.6,0.0114
413.8,0.0115
414,0.0107
414.2,0.0109
414.4,0.011
414.6,0.0109
414.8,0.0108
415,0.0106
415.2,0.0108
415.4,0.0109
415.6,0.0107
415.8,0.0101
416,0.0103
416.2,0.0103
416.4,0.0102
416.6,0.0104
416.8,0.0104
417,0.0101
417.2,0.0102
417.4,0.0102
417.6,0.0103
417.8,0.0103
418,0.0104
418.2,0.01
418.4,0.0101
418.6,0.0105
418.8,0.0099
419,0.0097
419.2,0.0101
419.4,0.01
419.6,0.0102
419.8,0.0098
420,0.01
420.2,0.01
420.4,0.0098
420.6,0.0098
420.8,0.0098
421,0.0098
421.2,0.0095
421.4,0.0096
421.6,0.0097
421.8,0.0098
422,0.0101
422.2,0.0097
422.4,0.0098
422.6,0.0098
422.8,0.0097
423,0.01
423.2,0.0095
423.4,0.0098
423.6,0.0095
423.8,0.0096
424,0.0095
424.2,0.0094
424.4,0.0094
424.6,0.0096
424.8,0.0094
425,0.0096
425.2,0.0097
425.4,0.0096
425.6,0.0097
425.8,0.0094
426,0.0096
426.2,0.0095
426.4,0.0094
426.6,0.0095
426.8,0.0094
427,0.0096
427.2,0.0092
427.4,0.0094
427.6,0.0094
427.8,0.0094
428,0.0091
428.2,0.0095
428.4,0.0095
428.6,0.0097
428.8,0.0095
429,0.0089
429.2,0.0093
429.4,0.0094
429.6,0.0091
429.8,0.0092
430,0.0093
430.2,0.0096
430.4,0.0094
430.6,0.0094
430.8,0.0096
431,0.0096
431.2,0.0097
431.4,0.0095
431.6,0.0089
431.8,0.0094
432,0.0094
432.2,0.009
432.4,0.0091
432.6,0.0093
432.8,0.0094
433,0.0093
433.2,0.0089
433.4,0.0093
433.6,0.0091
433.8,0.0089
434,0.0094
434.2,0.0092
434.4,0.0092
434.6,0.0094
434.8,0.0095
435,0.0092
435.2,0.0097
435.4,0.0095
435.6,0.0093
435.8,0.0095
436,0.0091
436.2,0.0093
436.4,0.0088
436.6,0.0093
436.8,0.0091
437,0.0095
437.2,0.0091
437.4,0.0092
437.6,0.0093
437.8,0.0095
438,0.0095
438.2,0.0093
438.4,0.0093
438.6,0.0095
438.8,0.009
439,0.0092
439.2,0.0093
439.4,0.0095
439.6,0.0095
439.8,0.0092
440,0.0093
440.2,0.0092
440.4,0.0099
440.6,0.0093
440.8,0.0099
441,0.0094
441.2,0.0094
441.4,0.0093
441.6,0.0097
441.8,0.0098
442,0.0097
442.2,0.01
442.4,0.0095
442.6,0.0096
442.8,0.0098
443,0.0099
443.2,0.01
443.4,0.0097
443.6,0.01
443.8,0.0099
444,0.01
444.2,0.0096
444.4,0.0101
444.6,0.01
444.8,0.0095
445,0.0101
445.2,0.0099
445.4,0.0097
445.6,0.01
445.8,0.0099
446,0.0097
446.2,0.0101
446.4,0.0098
446.6,0.0101
446.8,0.0097
447,0.01
447.2,0.0098
447.4,0.0098
447.6,0.01
447.8,0.0102
448,0.0101
448.2,0.0099
448.4,0.0105
448.6,0.0103
448.8,0.0104
449,0.0102
449.2,0.0108
449.4,0.0108
449.6,0.0109
449.8,0.0108
450,0.0108
450.2,0.0116
450.4,0.0114
450.6,0.0114
450.8,0.0115
451,0.0117
451.2,0.0114
451.4,0.0116
451.6,0.0117
451.8,0.0119
452,0.012
452.2,0.0119
452.4,0.0118
452.6,0.0119
452.8,0.0119
453,0.0121
453.2,0.0115
453.4,0.0118
453.6,0.0114
453.8,0.0121
454,0.0122
454.2,0.0119
454.4,0.012
454.6,0.0123
454.8,0.012
455,0.0123
455.2,0.0128
455.4,0.0126
455.6,0.0124
455.8,0.0125
456,0.0129
456.2,0.0122
456.4,0.0129
456.6,0.0132
456.8,0.0132
457,0.0132
457.2,0.013
457.4,0.0132
457.6,0.0136
457.8,0.0131
458,0.0133
458.2,0.0131
458.4,0.0137
458.6,0.0135
458.8,0.0136
459,0.0133
459.2,0.013
459.4,0.0136
459.6,0.0135
459.8,0.0134
460,0.0136
460.2,0.0133
460.4,0.0136
460.6,0.0137
460.8,0.0134
461,0.0133
461.2,0.0131
461.4,0.0135
461.6,0.0134
461.8,0.0132
462,0.0133
462.2,0.0135
462.4,0.0135
462.6,0.0138
462.8,0.0139
463,0.0137
463.2,0.0135
463.4,0.0139
463.6,0.0137
463.8,0.0135
464,0.0133
464.2,0.0136
464.4,0.0133
464.6,0.0138
464.8,0.0132
465,0.0132
465.2,0.0133
465.4,0.0133
465.6,0.0132
465.8,0.0132
466,0.013
466.2,0.013
466.4,0.0129
466.6,0.0126
466.8,0.0125
467,0.0131
467.2,0.0123
467.4,0.0126
467.6,0.0122
467.8,0.0119
468,0.0122
468.2,0.0124
468.4,0.0121
468.6,0.0116
468.8,0.0118
469,0.0117
469.2,0.0114
469.4,0.0113
469.6,0.0114
469.8,0.0108
470,0.0111
470.2,0.0107
470.4,0.0106
470.6,0.0107
470.8,0.0109
471,0.0105
471.2,0.0107
471.4,0.0104
471.6,0.0102
471.8,0.0101
472,0.0093
472.2,0.0097
472.4,0.0095
472.6,0.0095
472.8,0.0095
473,0.0086
473.2,0.0091
473.4,0.0092
473.6,0.0092
473.8,0.0091
474,0.0085
474.2,0.0087
474.4,0.0088
474.6,0.0087
474.8,0.0085
475,0.0083
475.2,0.0083
475.4,0.0079
475.6,0.0083
475.8,0.0083
476,0.0079
476.2,0.0082
476.4,0.0073
476.6,0.0075
476.8,0.0077
477,0.0073
477.2,0.0076
477.4,0.0079
477.6,0.0075
477.8,0.0074
478,0.0074
478.2,0.007
478.4,0.0071
478.6,0.0069
478.8,0.0071
479,0.0068
479.2,0.0069
479.4,0.0067
479.6,0.0066
479.8,0.0067
480,0.0066
480.2,0.006
480.4,0.0065
480.6,0.0062
480.8,0.0065
481,0.0064
481.2,0.006
481.4,0.0062
481.6,0.0061
481.8,0.0064
482,0.0058
482.2,0.0059
482.4,0.006
482.6,0.006
482.8,0.0058
483,0.0056
483.2,0.0055
483.4,0.0058
483.6,0.0051
483.8,0.0048
484,0.0047
484.2,0.0047
484.4,0.0047
484.6,0.0048
484.8,0.0046
485,0.005
485.2,0.0047
485.4,0.0051
485.6,0.0048
485.8,0.0046
486,0.0051
486.2,0.0045
486.4,0.005
486.6,0.0048
486.8,0.0045
487,0.0042
487.2,0.0048
487.4,0.0045
487.6,0.0045
487.8,0.0044
488,0.0044
488.2,0.0044
488.4,0.0044
488.6,0.0045
488.8,0.0049
489,0.0046
489.2,0.0049
489.4,0.0049
489.6,0.005
489.8,0.005
490,0.0049
490.2,0.0048
490.4,0.0053
490.6,0.0052
490.8,0.005
491,0.0047
491.2,0.005
491.4,0.0047
491.6,0.0048
491.8,0.0047
492,0.0048
492.2,0.0048
492.4,0.005
492.6,0.0053
492.8,0.0052
493,0.0051
493.2,0.0054
493.4,0.0052
493.6,0.0047
493.8,0.0047
494,0.0043
494.2,0.0047
494.4,0.0048
494.6,0.0045
494.8,0.0047
495,0.0043
495.2,0.0048
495.4,0.005
495.6,0.0048
495.8,0.0048
496,0.0053
496.2,0.0051
496.4,0.0052
496.6,0.0047
496.8,0.0054
497,0.0048
497.2,0.0048
497.4,0.0052
497.6,0.0054
497.8,0.0051
498,0.0051
498.2,0.0055
498.4,0.0046
498.6,0.0052
498.8,0.0056
499,0.0054
499.2,0.0054
499.4,0.0055
499.6,0.0054
499.8,0.0053
500,0.0059
