Batch,scan006
EV300,140607
Data Mode,A  None
Sample,Sample001
Cycle,Cycle01
Date Collected,1/18/17
Time Collected,3:55:09PM
Entries,Data Points
nm,A
302,0.0389
302.2,0.0388
302.4,0.0379
302.6,0.0386
302.8,0.038
303,0.0368
303.2,0.0371
303.4,0.0371
303.6,0.0369
303.8,0.0363
304,0.0364
304.2,0.036
304.4,0.036
304.6,0.0348
304.8,0.0353
305,0.035
305.2,0.0343
305.4,0.0338
305.6,0.0336
305.8,0.0328
306,0.0325
306.2,0.0323
306.4,0.0321
306.6,0.0314
306.8,0.0305
307,0.0308
307.2,0.0301
307.4,0.0292
307.6,0.0295
307.8,0.0286
308,0.0281
308.2,0.0274
308.4,0.0271
308.6,0.0264
308.8,0.0262
309,0.0261
309.2,0.0256
309.4,0.0252
309.6,0.0251
309.8,0.0249
310,0.0243
310.2,0.0243
310.4,0.0242
310.6,0.024
310.8,0.0237
311,0.0238
311.2,0.0234
311.4,0.0238
311.6,0.0237
311.8,0.0234
312,0.0239
312.2,0.0237
312.4,0.0241
312.6,0.0244
312.8,0.0243
313,0.0242
313.2,0.0243
313.4,0.0243
313.6,0.0245
313.8,0.025
314,0.0248
314.2,0.0255
314.4,0.0256
314.6,0.0255
314.8,0.0256
315,0.026
315.2,0.027
315.4,0.0269
315.6,0.0265
315.8,0.0271
316,0.0272
316.2,0.0273
316.4,0.0277
316.6,0.0273
316.8,0.0274
317,0.0282
317.2,0.0276
317.4,0.0276
317.6,0.0278
317.8,0.0273
318,0.0271
318.2,0.0273
318.4,0.0272
318.6,0.027
318.8,0.0264
319,0.0269
319.2,0.026
319.4,0.0257
319.6,0.0255
319.8,0.0254
320,0.0252
320.2,0.0249
320.4,0.0242
320.6,0.0243
320.8,0.0238
321,0.0236
321.2,0.0232
321.4,0.0224
321.6,0.0222
321.8,0.0214
322,0.0208
322.2,0.0209
322.4,0.02
322.6,0.0197
322.8,0.0185
323,0.0187
323.2,0.0182
323.4,0.0174
323.6,0.0178
323.8,0.0162
324,0.016
324.2,0.0161
324.4,0.0155
324.6,0.0142
324.8,0.0145
325,0.0148
325.2,0.014
325.4,0.014
325.6,0.0129
325.8,0.012
326,0.0125
326.2,0.0112
326.4,0.011
326.6,0.0112
326.8,0.0101
327,0.0099
327.2,0.0099
327.4,0.0099
327.6,0.0093
327.8,0.0094
328,0.0091
328.2,0.008
328.4,0.0084
328.6,0.0079
328.8,0.0076
329,0.0078
329.2,0.0078
329.4,0.008
329.6,0.0077
329.8,0.0071
330,0.0066
330.2,0.0063
330.4,0.0069
330.6,0.0059
330.8,0.0063
331,0.0054
331.2,0.0054
331.4,0.006
331.6,0.0059
331.8,0.0059
332,0.0049
332.2,0.0053
332.4,0.0055
332.6,0.0045
332.8,0.005
333,0.0043
333.2,0.0052
333.4,0.0044
333.6,0.0044
333.8,0.0045
334,0.0046
334.2,0.0049
334.4,0.0048
334.6,0.0042
334.8,0.0047
335,0.0038
335.2,0.004
335.4,0.0041
335.6,0.004
335.8,0.0036
336,0.0037
336.2,0.0038
336.4,0.0032
336.6,0.0036
336.8,0.0037
337,0.0035
337.2,0.0037
337.4,0.0035
337.6,0.0029
337.8,0.0032
338,0.0036
338.2,0.0035
338.4,0.0029
338.6,0.004
338.8,0.0033
339,0.0036
339.2,0.0029
339.4,0.0032
339.6,0.003
339.8,0.0031
340,0.0029
340.2,0.0024
340.4,0.0032
340.6,0.0026
340.8,0.0027
341,0.0029
341.2,0.0031
341.4,0.0032
341.6,0.0026
341.8,0.0021
342,0.0028
342.2,0.0023
342.4,0.0026
342.6,0.0028
342.8,0.0026
343,0.0027
343.2,0.0027
343.4,0.0028
343.6,0.0029
343.8,0.0025
344,0.0023
344.2,0.0025
344.4,0.0027
344.6,0.0025
344.8,0.002
345,0.002
345.2,0.0022
345.4,0.0024
345.6,0.0025
345.8,0.0032
346,0.0027
346.2,0.0028
346.4,0.0025
346.6,0.0023
346.8,0.0028
347,0.0025
347.2,0.0023
347.4,0.002
347.6,0.0024
347.8,0.0022
348,0.0024
348.2,0.0024
348.4,0.0024
348.6,0.0022
348.8,0.0023
349,0.0021
349.2,0.0021
349.4,0.002
349.6,0.002
349.8,0.0026
350,0.002
350.2,0.0018
350.4,0.0021
350.6,0.0027
350.8,0.0016
351,0.0025
351.2,0.0025
351.4,0.0024
351.6,0.0029
351.8,0.0019
352,0.0021
352.2,0.0022
352.4,0.0021
352.6,0.0021
352.8,0.003
353,0.0023
353.2,0.0023
353.4,0.0012
353.6,0.0022
353.8,0.0018
354,0.0015
354.2,0.0018
354.4,0.0025
354.6,0.0022
354.8,0.0016
355,0.0018
355.2,0.0015
355.4,0.0024
355.6,0.0019
355.8,0.0013
356,0.0025
356.2,0.0018
356.4,0.0014
356.6,0.0014
356.8,0.0017
357,0.002
357.2,0.0017
357.4,0.002
357.6,0.0016
357.8,0.0018
358,0.0013
358.2,0.002
358.4,0.0013
358.6,0.0013
358.8,0.002
359,0.0014
359.2,0.0018
359.4,0.0022
359.6,0.0017
359.8,0.0012
360,0.0014
360.2,0.002
360.4,0.001
360.6,0.0012
360.8,0.0013
361,0.0016
361.2,0.0013
361.4,0.0015
361.6,0.0019
361.8,0.0016
362,0.0014
362.2,0.001
362.4,0.0015
362.6,0.0011
362.8,0.0007
363,0.0012
363.2,0.0013
363.4,0.0019
363.6,0.0013
363.8,0.0007
364,0.0008
364.2,0.0009
364.4,0.0008
364.6,0.0014
364.8,0.0013
365,0.0005
365.2,0.0013
365.4,0.0006
365.6,0.0011
365.8,0.0015
366,0.001
366.2,0.001
366.4,0.0004
366.6,0.0012
366.8,0.0007
367,0.0005
367.2,0.0009
367.4,0.0015
367.6,0.0019
367.8,0.001
368,0.0015
368.2,0.0017
368.4,0.001
368.6,0.0015
368.8,0.0012
369,0.0014
369.2,0.0016
369.4,0.0012
369.6,0.0008
369.8,0.0009
370,0.0014
370.2,0.0009
370.4,0.0007
370.6,0.0016
370.8,0.0009
371,0.0007
371.2,0.0011
371.4,0.0009
371.6,0.0009
371.8,0.0017
372,0.0019
372.2,0.0015
372.4,0.0017
372.6,0.0009
372.8,0.0013
373,0.0016
373.2,0.0012
373.4,0.0006
373.6,0.0007
373.8,0.0003
374,0.0013
374.2,0.0002
374.4,0.001
374.6,0.0001
374.8,0.0008
375,0.0009
375.2,0.0006
375.4,0.0008
375.6,0.0003
375.8,0.0009
376,0.0012
376.2,0.0006
376.4,0.0011
376.6,0.0003
376.8,0.0002
377,0.0004
377.2,0.0006
377.4,0.0009
377.6,0.0008
377.8,0.0015
378,-0.0001
378.2,0.0007
378.4,0.0002
378.6,0.0012
378.8,0.0009
379,0.001
379.2,0.0008
379.4,0.0004
379.6,0.0007
379.8,0.0011
380,0.0008
380.2,0.0007
380.4,0.0011
380.6,0.0007
380.8,0.0008
381,0.0006
381.2,0.0003
381.4,0.0002
381.6,0.0007
381.8,0.0007
382,0.0001
382.2,0.0002
382.4,0.0011
382.6,0.0006
382.8,0.0007
383,0.0005
383.2,0.0006
383.4,0.0001
383.6,0.0007
383.8,0.0006
384,0.0014
384.2,0.0007
384.4,0.0003
384.6,0.0012
384.8,0.0006
385,0.0011
385.2,0.0005
385.4,0.0006
385.6,0.0005
385.8,0.0004
386,0.0006
386.2,0.0011
386.4,0.001
386.6,0.0006
386.8,0.0009
387,0.0007
387.2,0.0002
387.4,0.0011
387.6,0.0001
387.8,0.0009
388,0.0013
388.2,0.0008
388.4,0.0009
388.6,0.0005
388.8,0.0004
389,0.0008
389.2,0.0005
389.4,0.0007
389.6,0.0006
389.8,0.0006
390,0.0007
390.2,0.0009
390.4,0.0003
390.6,0.0006
390.8,0.0007
391,0.0005
391.2,0.0008
391.4,0.0012
391.6,0.0009
391.8,0.0007
392,0.0011
392.2,0.0009
392.4,0.0011
392.6,0.001
392.8,0.0007
393,0.0011
393.2,0.0005
393.4,0.0004
393.6,0.0008
393.8,0.001
394,0.001
394.2,0.0011
394.4,0.0007
394.6,0.0008
394.8,0.0004
395,0.0015
395.2,0.0011
395.4,0.0006
395.6,0.0007
395.8,0.0008
396,0.0008
396.2,0.0008
396.4,0.001
396.6,0.0004
396.8,0.0008
397,0.0005
397.2,0.0012
397.4,0.001
397.6,0.0011
397.8,0
398,0.0007
398.2,0.0009
398.4,0.0005
398.6,0.0011
398.8,0.0007
399,0.0001
399.2,0.0007
399.4,0.0006
399.6,0.0011
399.8,0.0009
400,0.0005
400.2,0.0013
400.4,0.0007
400.6,0.0004
400.8,0
401,0.0007
401.2,0.001
401.4,0.0008
401.6,0.0007
401.8,0.0011
402,0.001
402.2,0.001
402.4,0.0012
402.6,0.0004
402.8,0.0008
403,0.0008
403.2,0.001
403.4,0.0007
403.6,0.0012
403.8,0.001
404,0.0006
404.2,0.0012
404.4,0.0011
404.6,0.0009
404.8,0.0005
405,0.0009
405.2,0.0007
405.4,0.0005
405.6,0.001
405.8,0.0007
406,0.0011
406.2,0.0005
406.4,0.0004
406.6,0.0002
406.8,0.001
407,0.0008
407.2,0.0001
407.4,0.0007
407.6,0.0006
407.8,0.0009
408,0.0011
408.2,0.0013
408.4,0.0007
408.6,0.0009
408.8,0.0011
409,0.0004
409.2,0.0007
409.4,0.001
409.6,0.0004
409.8,0.0005
410,0.001
410.2,0.0002
410.4,0.0008
410.6,0.0009
410.8,0.0003
411,0.001
411.2,0.001
411.4,0.0005
411.6,0.0008
411.8,0.0007
412,0.0012
412.2,0.0011
412.4,0.0003
412.6,0.0013
412.8,0.0009
413,0.0015
413.2,0.0013
413.4,0.0009
413.6,0.0013
413.8,0.001
414,0.0008
414.2,0.0004
414.4,0.0008
414.6,0.0006
414.8,0.0006
415,0.0009
415.2,0.001
415.4,0.0012
415.6,0.0007
415.8,0.0017
416,0.0003
416.2,0.0008
416.4,0.0006
416.6,0.0005
416.8,0.0008
417,0.001
417.2,0.0005
417.4,0.001
417.6,0.0008
417.8,0.0008
418,0.0011
418.2,0.0005
418.4,0.0004
418.6,0.0008
418.8,0.0008
419,0.0007
419.2,0.0009
419.4,0.0008
419.6,0.0007
419.8,0.0007
420,0.0006
420.2,0.0005
420.4,0.0006
420.6,0.0009
420.8,0.0006
421,0.0009
421.2,0.0004
421.4,0.0009
421.6,0.0004
421.8,0.0009
422,0.0005
422.2,0.0004
422.4,0.0003
422.6,0.0008
422.8,0.0005
423,0
423.2,0.0006
423.4,0.0006
423.6,0.0007
423.8,0.0006
424,0.0006
424.2,0.0003
424.4,0.0008
424.6,0.0002
424.8,0.0002
425,0.0008
425.2,0.0004
425.4,0.0009
425.6,0.0006
425.8,0.0005
426,0.0004
426.2,0.0007
426.4,0.0007
426.6,0.0007
426.8,0.0008
427,0.0001
427.2,-0.0001
427.4,0.0004
427.6,0.001
427.8,0.0009
428,0.0007
428.2,0.001
428.4,0.0006
428.6,0.0008
428.8,0.0011
429,0.0006
429.2,0.0003
429.4,0.0005
429.6,0.0004
429.8,0.0007
430,0.0005
430.2,0.0003
430.4,0.0007
430.6,0.0007
430.8,0.0009
431,0.0005
431.2,0.0007
431.4,0.0006
431.6,0.0009
431.8,0.0012
432,0.0011
432.2,0.0002
432.4,0.0007
432.6,0.0009
432.8,0.0005
433,0.0006
433.2,0.0007
433.4,0.0011
433.6,0.0006
433.8,0.0003
434,0.0007
434.2,0.0003
434.4,0.0006
434.6,0.0005
434.8,0.0009
435,-0.0004
435.2,-0.0001
435.4,0
435.6,0.0006
435.8,0.0002
436,0.0005
436.2,0.0003
436.4,0.0007
436.6,0.0007
436.8,0.0005
437,0.0008
437.2,0.0007
437.4,0.0005
437.6,0.0005
437.8,0.0009
438,0.0005
438.2,0.0004
438.4,0.0005
438.6,0.0006
438.8,0.0007
439,0.0008
439.2,0.0004
439.4,0.001
439.6,0.0012
439.8,0.0006
440,0.0016
440.2,0.0011
440.4,0.0008
440.6,0.0004
440.8,0.0011
441,0.0009
441.2,0.0008
441.4,0.0006
441.6,0.0013
441.8,0.0012
442,0.0008
442.2,0.0008
442.4,0.001
442.6,0.0007
442.8,0.0008
443,0.0009
443.2,0.0008
443.4,0.0006
443.6,0.0008
443.8,0.0016
444,0.0012
444.2,0.0015
444.4,0.0013
444.6,0.0012
444.8,0.0006
445,0.0011
445.2,0.0017
445.4,0.0008
445.6,0.0014
445.8,0.0016
446,0.0011
446.2,0.0009
446.4,0.001
446.6,0.0015
446.8,0.001
447,0.0011
447.2,0.0011
447.4,0.0003
447.6,0.0007
447.8,0.0011
448,0.0003
448.2,0.0013
448.4,0.0008
448.6,0.0013
448.8,0.0011
449,0.0019
449.2,0.0014
449.4,0.0012
449.6,0.0009
449.8,0.0015
450,0.0013
450.2,0.0009
450.4,0.0009
450.6,0.001
450.8,0.0012
451,0.0012
451.2,0.0007
451.4,0.0013
451.6,0.0008
451.8,0.0012
452,0.0015
452.2,0.0013
452.4,0.0003
452.6,0.0007
452.8,0.001
453,0.0008
453.2,0.0009
453.4,0.0008
453.6,0.0019
453.8,0.0003
454,0.0004
454.2,0.001
454.4,0.0009
454.6,0.0009
454.8,0.0008
455,0.0015
455.2,0.0016
455.4,0.0007
455.6,0.0006
455.8,0.0014
456,0.0007
456.2,0.0003
456.4,0.0005
456.6,0.0008
456.8,0.0006
457,0.0008
457.2,0.0008
457.4,0.0009
457.6,0.0004
457.8,0.0008
458,0.0013
458.2,0.0008
458.4,0.0014
458.6,0.0011
458.8,0.0012
459,0.001
459.2,0.0011
459.4,0.0008
459.6,0.0017
459.8,0.0014
460,0.001
460.2,0.0008
460.4,0.0009
460.6,0.0012
460.8,0.001
461,0.0013
461.2,0.0015
461.4,0.0012
461.6,0.001
461.8,0.0007
462,0.0015
462.2,0.0005
462.4,0.0012
462.6,0.0007
462.8,0.0012
463,0.001
463.2,0.0011
463.4,0.0007
463.6,0.0007
463.8,0.0009
464,0.0012
464.2,0.001
464.4,0.0009
464.6,0.0012
464.8,0.0015
465,0.0009
465.2,0.001
465.4,0.0016
465.6,0.0008
465.8,0.0012
466,0.0012
466.2,0.0011
466.4,0.0014
466.6,0.0011
466.8,0.0015
467,0.0014
467.2,0.001
467.4,0.0012
467.6,0.001
467.8,0.001
468,0.0012
468.2,0.0008
468.4,0.001
468.6,0.0014
468.8,0.0012
469,0.0013
469.2,0.0012
469.4,0.0011
469.6,0.0005
469.8,0.0006
470,0.0013
470.2,0.0015
470.4,0.0012
470.6,0.001
470.8,0.0011
471,0.0014
471.2,0.0005
471.4,0.0014
471.6,0.0011
471.8,0.0013
472,0.0014
472.2,0.0009
472.4,0.001
472.6,0.0016
472.8,0.0018
473,0.0011
473.2,0.0014
473.4,0.0011
473.6,0.0014
473.8,0.0016
474,0.0012
474.2,0.0009
474.4,0.0015
474.6,0.0004
474.8,0.0006
475,0.0008
475.2,0.001
475.4,0.0009
475.6,0.0012
475.8,0.001
476,0.0009
476.2,0.001
476.4,0.0011
476.6,0.0007
476.8,0.0006
477,0.0012
477.2,0.001
477.4,0.0007
477.6,0.0011
477.8,0.0013
478,0.001
478.2,0.0011
478.4,0.001
478.6,0.0007
478.8,0.0013
479,0.0009
479.2,0.0004
479.4,0.0008
479.6,0.0013
479.8,0.0009
480,0.0013
480.2,0.0008
480.4,0.0011
480.6,0.0011
480.8,0.0008
481,0.0009
481.2,0.0007
481.4,0.0012
481.6,0.0009
481.8,0.0011
482,0.001
482.2,0.001
482.4,0.0004
482.6,0.0014
482.8,0.0006
483,0.0012
483.2,0.0011
483.4,0.0009
483.6,0.0004
483.8,0.0009
484,0.0006
484.2,0.0012
484.4,0.001
484.6,0.001
484.8,0.001
485,0.0012
485.2,0.0009
485.4,0.001
485.6,0.0009
485.8,0.001
486,0.0012
486.2,0.0012
486.4,0.0007
486.6,0.0011
486.8,0.0012
487,0.0007
487.2,0.0005
487.4,0.0016
487.6,0.001
487.8,0.0011
488,0.001
488.2,0.0011
488.4,0.001
488.6,0.0009
488.8,0.0009
489,0.0008
489.2,0.0019
489.4,0.0013
489.6,0.0007
489.8,0.001
490,0.0014
490.2,0.0011
490.4,0.001
490.6,0.0011
490.8,0.0007
491,0.0011
491.2,0.0011
491.4,0.0012
491.6,0.0007
491.8,0.0008
492,0.0008
492.2,0.0009
492.4,0.0009
492.6,0.0008
492.8,0.001
493,0.0007
493.2,0.0013
493.4,0.0012
493.6,0.0013
493.8,0.0006
494,0.0012
494.2,0.001
494.4,0.0011
494.6,0.0006
494.8,0.0012
495,0.001
495.2,0.0021
495.4,0.0006
495.6,0.0009
495.8,0.0009
496,0.0007
496.2,0.0012
496.4,0.0009
496.6,0.0007
496.8,0.0006
497,0.0013
497.2,0.0009
497.4,0.0005
497.6,0.0008
497.8,0.0008
498,0.0004
498.2,0.0002
498.4,0.0009
498.6,0.0008
498.8,0.001
499,0.0012
499.2,0.0012
499.4,0.0011
499.6,0
499.8,0.0005
500,0.0018
