Batch,scan005
EV300,140607
Data Mode,A  None
Sample,"PC_22:0,MeOH,heated"
Cycle,Cycle01
Date Collected,8/10/16
Time Collected,9:30:07PM
Entries,Data Points
nm,A
416.4,0.002
416.6,0.002
416.8,0.0023
417,0.0038
417.2,0.0041
417.4,0.0042
417.6,0.0043
417.8,0.0042
418,0.0045
418.2,0.0043
418.4,0.0046
418.6,0.0046
418.8,0.005
419,0.005
419.2,0.0047
419.4,0.005
419.6,0.0046
419.8,0.0042
420,0.0044
420.2,0.0041
420.4,0.0047
420.6,0.0044
420.8,0.0048
421,0.0043
421.2,0.0046
421.4,0.0047
421.6,0.0043
421.8,0.0041
422,0.0047
422.2,0.0046
422.4,0.0049
422.6,0.0042
422.8,0.0042
423,0.0045
423.2,0.0044
423.4,0.0043
423.6,0.0044
423.8,0.0046
424,0.0049
424.2,0.0038
424.4,0.0046
424.6,0.004
424.8,0.0046
425,0.0045
425.2,0.0045
425.4,0.0047
425.6,0.0045
425.8,0.0047
426,0.0047
426.2,0.0045
426.4,0.0049
426.6,0.0052
426.8,0.005
427,0.0048
427.2,0.0047
427.4,0.0045
427.6,0.0051
427.8,0.0058
428,0.0056
428.2,0.0058
428.4,0.0057
428.6,0.0056
428.8,0.0055
429,0.0061
429.2,0.0059
429.4,0.0054
429.6,0.0057
429.8,0.0067
430,0.0065
430.2,0.0066
430.4,0.0068
430.6,0.0067
430.8,0.0062
431,0.0065
431.2,0.0068
431.4,0.0062
431.6,0.0072
431.8,0.0064
432,0.0066
432.2,0.006
432.4,0.0065
432.6,0.007
432.8,0.0063
433,0.0063
433.2,0.0067
433.4,0.0063
433.6,0.0062
433.8,0.0066
434,0.0067
434.2,0.0068
434.4,0.0069
434.6,0.007
434.8,0.0065
435,0.0068
435.2,0.0075
435.4,0.0069
435.6,0.0072
435.8,0.0074
436,0.0064
436.2,0.0068
436.4,0.0068
436.6,0.0065
436.8,0.0066
437,0.007
437.2,0.0067
437.4,0.0062
437.6,0.007
437.8,0.0066
438,0.0064
438.2,0.0062
438.4,0.0069
438.6,0.0071
438.8,0.0071
439,0.0064
439.2,0.0064
439.4,0.0065
439.6,0.0062
439.8,0.0062
440,0.0064
440.2,0.0067
440.4,0.0062
440.6,0.0062
440.8,0.0067
441,0.0069
441.2,0.0068
441.4,0.0062
441.6,0.0068
441.8,0.0063
442,0.0067
442.2,0.0067
442.4,0.0063
442.6,0.0063
442.8,0.0065
443,0.0064
443.2,0.006
443.4,0.0064
443.6,0.0064
443.8,0.007
444,0.0061
444.2,0.006
444.4,0.0061
444.6,0.0063
444.8,0.0065
445,0.0059
445.2,0.0064
445.4,0.0067
445.6,0.0065
445.8,0.0063
446,0.0061
446.2,0.0064
446.4,0.0062
446.6,0.0061
446.8,0.0056
447,0.0064
447.2,0.0057
447.4,0.0062
447.6,0.0064
447.8,0.0059
448,0.0061
448.2,0.0059
448.4,0.0064
448.6,0.0063
448.8,0.006
449,0.0068
449.2,0.0059
449.4,0.0065
449.6,0.0066
449.8,0.0062
450,0.0062
450.2,0.0062
450.4,0.0062
450.6,0.006
450.8,0.006
451,0.0073
451.2,0.0065
451.4,0.0061
451.6,0.0072
451.8,0.0068
452,0.0062
452.2,0.0065
452.4,0.0068
452.6,0.0068
452.8,0.0066
453,0.0067
453.2,0.0063
453.4,0.0066
453.6,0.0073
453.8,0.0066
454,0.0064
454.2,0.0064
454.4,0.0066
454.6,0.0059
454.8,0.006
455,0.0064
455.2,0.0067
455.4,0.0068
455.6,0.0068
455.8,0.0063
456,0.0069
456.2,0.0075
456.4,0.0075
456.6,0.0073
456.8,0.0072
457,0.0073
457.2,0.0078
457.4,0.0078
457.6,0.0075
457.8,0.0069
458,0.0073
458.2,0.007
458.4,0.0074
458.6,0.007
458.8,0.0074
459,0.0071
459.2,0.007
459.4,0.0068
459.6,0.007
459.8,0.0068
460,0.0066
460.2,0.0071
460.4,0.0071
460.6,0.007
460.8,0.007
461,0.0071
461.2,0.007
461.4,0.0071
461.6,0.0065
461.8,0.0066
462,0.0069
462.2,0.0065
462.4,0.0065
462.6,0.0065
462.8,0.0059
463,0.0055
463.2,0.0063
463.4,0.0056
463.6,0.0058
463.8,0.0065
464,0.0061
464.2,0.006
464.4,0.0065
464.6,0.0062
464.8,0.0064
465,0.0062
465.2,0.0064
465.4,0.0062
465.6,0.0064
465.8,0.006
466,0.0061
466.2,0.0052
466.4,0.0057
466.6,0.0061
466.8,0.0064
467,0.0061
467.2,0.0059
467.4,0.0061
467.6,0.0061
467.8,0.006
468,0.0059
468.2,0.0057
468.4,0.0059
468.6,0.0064
468.8,0.006
469,0.0059
469.2,0.0067
469.4,0.0068
469.6,0.0066
469.8,0.0067
470,0.0067
470.2,0.0068
470.4,0.0067
470.6,0.0073
470.8,0.0074
471,0.0069
471.2,0.0064
471.4,0.0066
471.6,0.0067
471.8,0.0069
472,0.0071
472.2,0.0072
472.4,0.0069
472.6,0.0062
472.8,0.0072
473,0.0066
473.2,0.0067
473.4,0.0067
473.6,0.0072
473.8,0.0068
474,0.0064
474.2,0.006
474.4,0.0073
474.6,0.0063
474.8,0.0067
475,0.0076
475.2,0.0068
475.4,0.0067
475.6,0.007
475.8,0.0072
476,0.0069
476.2,0.0065
476.4,0.0061
476.6,0.0065
476.8,0.0066
477,0.0068
477.2,0.0071
477.4,0.0065
477.6,0.0066
477.8,0.0072
478,0.0066
478.2,0.007
478.4,0.0067
478.6,0.0064
478.8,0.0072
479,0.0065
479.2,0.0068
479.4,0.0058
479.6,0.0064
479.8,0.0063
480,0.0059
480.2,0.0065
480.4,0.0063
480.6,0.0065
480.8,0.0068
481,0.0066
481.2,0.0063
481.4,0.0071
481.6,0.0061
481.8,0.0067
482,0.0067
482.2,0.0065
482.4,0.0066
482.6,0.0058
482.8,0.0063
483,0.0062
483.2,0.0065
483.4,0.0063
483.6,0.0062
483.8,0.0062
484,0.0063
484.2,0.0062
484.4,0.0064
484.6,0.0065
484.8,0.0067
485,0.0066
485.2,0.0063
485.4,0.0065
485.6,0.0061
485.8,0.0069
486,0.0062
486.2,0.0061
486.4,0.0062
486.6,0.0059
486.8,0.0057
487,0.0058
487.2,0.0056
487.4,0.0057
487.6,0.0054
487.8,0.0058
488,0.0058
488.2,0.0056
488.4,0.0058
488.6,0.0055
488.8,0.0054
489,0.0054
489.2,0.0056
489.4,0.0057
489.6,0.0051
489.8,0.0054
490,0.0051
490.2,0.0052
490.4,0.0047
490.6,0.0048
490.8,0.005
491,0.0043
491.2,0.0046
491.4,0.0049
491.6,0.0047
491.8,0.0052
492,0.0051
492.2,0.0052
492.4,0.0059
492.6,0.0049
492.8,0.0047
493,0.0047
493.2,0.0055
493.4,0.0052
493.6,0.0056
493.8,0.0049
494,0.0051
494.2,0.0047
