"","Scan_file_ID","Date_raw_julian","Inttime_microseconds","Badscans_fullspectrum","Badscans_UVB","191.033737","191.412582","191.791428","192.170212","192.548996","192.92775","193.306473","193.685165","194.063843","194.44249","194.821121","195.199707","195.578278","195.956818","196.335327","196.713806","197.092285","197.470703","197.849121","198.227509","198.605881","198.984192","199.362503","199.740784","200.119019","200.497253","200.875458","201.253616","201.631775","202.009888","202.387985","202.766052","203.144089","203.522095","203.900085","204.27803","204.655975","205.03389","205.411774","205.789612","206.167435","206.545227","206.923004","207.300751","207.678482","208.056168","208.433838","208.811478","209.189102","209.566666","209.944229","210.321762","210.699265","211.076752","211.454193","211.831604","212.209015","212.58638","212.96373","213.341034","213.718323","214.095581","214.472824","214.850021","215.227219","215.60437","215.981491","216.358597","216.735657","217.112717","217.489731","217.866714","218.243668","218.620621","218.997528","219.374405","219.751236","220.128082","220.504883","220.881653","221.258392","221.635101","222.01181","222.388458","222.765091","223.141693","223.518295","223.894836","224.271362","224.647858","225.024338","225.400772","225.777176","226.153564","226.529953","226.906265","227.282562","227.658829","228.035095","228.411316","228.787491","229.163666","229.53981","229.915909","230.292007","230.66806","231.044083","231.420074","231.796051","232.171997","232.547913","232.923798","233.299652","233.675491","234.051285","234.427078","234.802811","235.178543","235.554214","235.929901","236.305527","236.681137","237.056717","237.432251","237.807785","238.183289","238.558746","238.934189","239.309586","239.684982","240.060333","240.435654","240.810959","241.186234","241.561462","241.936676","242.311859","242.687027","243.062149","243.437256","243.812302","244.187378","244.562363","244.937363","245.312317","245.687241","246.062149","246.437027","246.811859","247.186691","247.561462","247.936203","248.310944","248.685669","249.060333","249.434967","249.80957","250.184174","250.558716","250.933243","251.307755","251.682236","252.056671","252.431061","252.80545","253.17984","253.554138","253.928436","254.302719","254.676956","255.051163","255.425339","255.7995","256.173645","256.54776","256.921783","257.295837","257.66983","258.043793","258.417786","258.791687","259.165588","259.539459","259.9133","260.287079","260.660889","261.034576","261.408325","261.782013","262.15567","262.529327","262.902924","263.276459","263.650024","264.023529","264.397034","264.770477","265.14389","265.517334","265.890656","266.264008","266.637329","267.01059","267.38382","267.75705","268.130249","268.503448","268.876526","269.249634","269.622711","269.995728","270.368774","270.74176","271.114716","271.48764","271.860535","272.233398","272.606232","272.979004","273.351807","273.724548","274.097229","274.46994","274.84259","275.215271","275.58786","275.960388","276.332947","276.705444","277.077911","277.450348","277.822784","278.19519","278.567535","278.93985","279.312164","279.684448","280.056641","280.428864","280.801056","281.173187","281.545319","281.917389","282.289459","282.661499","283.033447","283.405457","283.777405","284.149292","284.521179","284.893005","285.264832","285.636627","286.008362","286.380096","286.751801","287.123474","287.495117","287.866699","288.238281","288.609833","288.981323","289.352814","289.724274","290.095673","290.467102","290.83844","291.209778","291.581085","291.952332","292.323578","292.694794","293.065979","293.437134","293.808228","294.179291","294.550385","294.921387","295.292358","295.663361","296.034271","296.405212","296.776031","297.146881","297.5177","297.888458","298.259216","298.629944","299.000641","299.371307","299.741913","300.112518","300.483063","300.853577","301.224091","301.594543","301.964996","302.335419","302.70575","303.076111","303.446442","303.816681","304.186951","304.55719","304.927368","305.297516","305.667664","306.03775","306.407837","306.777832","307.147858","307.517853","307.887756","308.25766","308.627533","308.997406","309.367218","309.737","310.10675","310.476471","310.84613","311.21582","311.585419","311.955048","312.324615","312.694122","313.063629","313.433075","313.802521","314.171906","314.54129","314.910645","315.279968","315.6492","316.018494","316.387695","316.756866","317.126038","317.495148","317.864258","318.233307","318.602295","318.971313","319.340302","319.709167","320.078094","320.44696","320.815796","321.184601","321.553375","321.922089","322.290833","322.659485","323.028107","323.396759","323.765289","324.133911","324.50238","324.87085","325.239319","325.607727","325.976135","326.344482","326.712799","327.081116","327.449371","327.817596","328.185791","328.553925","328.922058","329.290161","329.658203","330.026276","330.394257","330.762207","331.130188","331.498047","331.865936","332.233795","332.601563","332.96936","333.337097","333.704803","334.072479","334.440125","334.807709","335.175293","335.542816","335.9104","336.277832","336.645294","337.012695","337.380066","337.747437","338.114746","338.482025","338.849304","339.216522","339.583679","339.950867","340.317963","340.685089","341.052124","341.419128","341.786163","342.153107","342.52005","342.886932","343.253754","343.620575","343.987396","344.354126","344.720886","345.087555","345.454224","345.820862","346.187439","346.554016","346.920563","347.287018","347.653534","348.019928","348.386322","348.752686","349.119019","349.485321","349.851593","350.217804","350.584015","350.950195","351.316284","351.682434","352.048462","352.41452","352.780518","353.146454","353.51239","353.878296","354.244141","354.610016","354.9758","355.341553","355.707306","356.072968","356.43866","356.80426","357.169861","357.535461","357.90097","358.266449","358.631958","358.997345","359.362762","359.728119","360.093445","360.458771","360.824005","361.189209","361.554443","361.919556","362.284698","362.64978","363.014832","363.379913","363.744873","364.109833","364.474731","364.83963","365.204468","365.569305","365.934052","366.298859","366.663544","367.028259","367.392914","367.757507","368.122101","368.486664","368.851135","369.215668","369.580078","369.944519","370.308899","370.673218","371.037537","371.401825","371.766052","372.13031","372.494446","372.858582","373.222687","373.586731","373.950806","374.314789","374.678741","375.042725","375.406586","375.770477","376.134308","376.498077","376.861847","377.225586","377.589264","377.952942","378.316528","378.680145","379.043701","379.407196","379.770691","380.134155","380.497559","380.860962","381.224304","381.587585","381.950897","382.314117","382.677338","383.040527","383.403625","383.766754","384.129822","384.492828","384.855865","385.218811","385.581757","385.944672","386.307495","386.670319","387.033142","387.395874","387.758636","388.121277","388.483917","388.846558","389.209106","389.571655","389.934174","390.296631","390.659119","391.021515","391.383881","391.746216","392.108521","392.470795","392.833008","393.19519","393.557404","393.919464","394.281586","394.643646","395.005646","395.367645","395.729584","396.091492","396.453369","396.815216","397.177032","397.538818","397.900513","398.262238","398.623901","398.985504","399.347137","399.708679","400.07019","400.431702","400.793121","401.154541","401.51593","401.877258","402.238617","402.599854","402.961121","403.322296","403.683472","404.044617","404.405701","404.766724","405.127777","405.48877","405.849731","406.210663","406.571503","406.932373","407.293182","407.653931","408.014709","408.375397","408.736084","409.09668","409.457275","409.817841","410.178345","410.538849","410.899323","411.259705","411.620087","411.980438","412.340729","412.701019","413.061249","413.421417","413.781586","414.141724","414.501801","414.861877","415.221863","415.581848","415.941803","416.301697","416.66156","417.021423","417.381195","417.740997","418.100708","418.460388","418.820068","419.179657","419.539246","419.898804","420.25827","420.617798","420.977203","421.336609","421.695984","422.055298","422.414581","422.773834","423.133026","423.492249","423.851349","424.21048","424.56955","424.928558","425.287567","425.646545","426.005432","426.364349","426.723175","427.082001","427.440765","427.7995","428.158203","428.516876","428.875458","429.2341","429.592621","429.951172","430.309662","430.668091","431.026489","431.384888","431.743195","432.101501","432.459747","432.817993","433.176178","433.534302","433.892426","434.250519","434.608521","434.966553","435.324463","435.682404","436.040314","436.398163","436.755981","437.113739","437.471466","437.829193","438.186829","438.544495","438.902069","439.259613","439.617126","439.974609","440.332031","440.689453","441.046814","441.404114","441.761444","442.118652","442.475952","442.833069","443.190216","443.547333","443.904358","444.261383","444.618439","444.975342","445.332245","445.689148","446.045959","446.402802","446.759552","447.116241","447.472992","447.82959","448.186188","448.542816","448.899323","449.255859","449.612305","449.968719","450.325134","450.681458","451.03775","451.394073","451.750275","452.106506","452.462646","452.818726","453.174866","453.530884","453.886871","454.242859","454.598755","454.954712","455.310516","455.666321","456.022125","456.377869","456.733521","457.089264","457.444824","457.800476","458.156006","458.511505","458.867004","459.222412","459.577759","459.933167","460.288452","460.643768","460.998993","461.354187","461.709412","462.064514","462.419586","462.774658","463.129639","463.48465","463.839569","464.194427","464.549347","464.904114","465.258881","465.613678","465.968353","466.323059","466.677673","467.032227","467.386841","467.741302","468.095734","468.450226","468.804565","469.158997","469.513275","469.867554","470.221832","470.575989","470.930145","471.284302","471.638336","471.992432","472.346405","472.700348","473.054321","473.408203","473.762024","474.115875","474.469604","474.823334","475.177063","475.530701","475.884369","476.237915","476.591431","476.944946","477.298401","477.651794","478.005219","478.358551","478.711884","479.065125","479.418304","479.771545","480.124664","480.477753","480.830841","481.183838","481.536896","481.889801","482.242706","482.595612","482.948425","483.301178","483.653992","484.006653","484.359375","484.711975","485.064545","485.417145","485.769653","486.122101","486.474548","486.826935","487.179352","487.531647","487.883881","488.236145","488.588348","488.94046","489.292633","489.644714","489.996796","490.348755","490.700684","491.052643","491.40451","491.756317","492.108185","492.4599","492.811676","493.1633","493.514923","493.866577","494.218109","494.569611","494.921143","495.272552","495.623993","495.975342","496.32663","496.677948","497.029175","497.380341","497.731537","498.082611","498.433746","498.78479","499.135742","499.486725","499.837646","500.188507","500.539368","500.890167","501.240936","501.591644","501.942322","502.292969","502.643555","502.99411","503.344635","503.695099","504.045532","504.395966","504.746277","505.096619","505.446899","505.797089","506.147339","506.497467","506.847565","507.197662","507.547668","507.897705","508.24762","508.597504","508.947418","509.297211","509.646973","509.996765","510.346466","510.696167","511.045746","511.395325","511.744934","512.094421","512.443787","512.793274","513.142578","513.492004","513.841309","514.190491","514.539734","514.888916","515.238037","515.587158","515.936218","516.285278","516.634155","516.983093","517.332031","517.680847","518.029602","518.378479","518.727173","519.075867","519.424438","519.773071","520.121643","520.470154","520.818604","521.167114","521.515442","521.863831","522.212097","522.560364","522.90863","523.256836","523.604919","523.953064","524.301086","524.64917","524.99707","525.345032","525.692993","526.040833","526.38855","526.73645","527.084106","527.431885","527.77948","528.127075","528.47467","528.822205","529.169617","529.517151","529.864502","530.211853","530.559143","530.906372","531.253662","531.60083","531.947998","532.295105","532.642151","532.989197","533.336182","533.683105","534.030029","534.376892","534.723694","535.070496","535.417175","535.763855","536.110535","536.457092","536.803711","537.150269","537.496704","537.84314","538.189514","538.535828","538.882202","539.228455","539.574707","539.920837","540.266968","540.613098","540.959167","541.305176","541.651184","541.99707","542.343018","542.688843","543.034607","543.380371","543.726135","544.071716","544.417419","544.763","545.108521","545.454102","545.7995","546.144958","546.490295","546.835632","547.180969","547.526184","547.87146","548.216553","548.561707","548.906799","549.251831","549.596802","549.941772","550.286682","550.631531","550.976379","551.321167","551.665894","552.01062","552.355225","552.69989","553.044434","553.388977","553.733459","554.077881","554.422302","554.766663","555.110901","555.455261","555.799438","556.143677","556.487793","556.831909","557.175964","557.519897","557.863892","558.207886","558.551697","558.895569","559.23938","559.58313","559.92688","560.270508","560.614075","560.957703","561.301208","561.644775","561.988159","562.331543","562.674988","563.018311","563.361572","563.704773","564.047974","564.391113","564.734253","565.077271","565.420349","565.763245","566.106201","566.449158","566.791931","567.134766","567.477539","567.82019","568.162903","568.505493","568.848083","569.190613","569.533142","569.875549","570.218018","570.560364","570.90271","571.244934","571.587158","571.929382","572.271545","572.613647","572.95575","573.297668","573.639709","573.981628","574.323425","574.665344","575.007141","575.348877","575.690613","576.032227","576.373901","576.715454","577.056946","577.398499","577.739929","578.081299","578.422729","578.763977","579.105347","579.446472","579.787659","580.128845","580.46991","580.810913","581.151978","581.49292","581.833862","582.174683","582.515503","582.856323","583.197021","583.53772","583.878418","584.218994","584.559631","584.900085","585.24054","585.580994","585.921326","586.261719","586.602051","586.942261","587.282471","587.62262","587.962708","588.302856","588.642822","588.982788","589.322815","589.662659","590.002502","590.342346","590.682068","591.021851","591.361511","591.70105","592.040649","592.380188","592.719666","593.059143","593.398499","593.737915","594.077209","594.416443","594.755737","595.09491","595.434021","595.773132","596.112122","596.451233","596.790161","597.129028","597.467896","597.806702","598.145447","598.484253","598.822937","599.16156","599.500122","599.838684","600.177246","600.515625","600.854065","601.192444","601.530762","601.869019","602.207275","602.545471","602.883606","603.22168","603.559753","603.897766","604.235718","604.573669","604.911499","605.249329","605.587097","605.924866","606.262512","606.60022","606.937744","607.275391","607.612854","607.950256","608.28772","608.625061","608.962402","609.299683","609.636902","609.974182","610.311279","610.648315","610.985474","611.322388","611.659363","611.996338","612.33313","612.669983","613.006775","613.343506","613.680237","614.016846","614.353394","614.690002","615.026489","615.362915","615.699402","616.035706","616.37207","616.708313","617.044495","617.380737","617.716858","618.052979","618.388977","618.724976","619.060913","619.396851","619.732666","620.068542","620.404297","620.73999","621.075684","621.411316","621.746948","622.082458","622.417908","622.753418","623.088806","623.424072","623.75946","624.094727","624.429932","624.765015","625.100159","625.435242","625.770264","626.105225","626.440186","626.775085","627.109924","627.444763","627.779419","628.114197","628.448853","628.783386","629.118042","629.452515","629.787048","630.12146","630.45575","630.790161","631.124451","631.458618","631.792847","632.126953","632.461121","632.795105","633.129089","633.463135","633.796997","634.130859","634.464661","634.798401","635.132141","635.465881","635.799438","636.133057","636.466553","636.799988","637.133484","637.466919","637.800293","638.133606","638.466797","638.800049","639.133179","639.466248","639.799316","640.132324","640.465332","640.798218","641.131104","641.463928","641.796692","642.129456","642.462158","642.7948","643.127441","643.459961","643.792419","644.124939","644.457275","644.789673","645.121948","645.454163","645.786438","646.118591","646.450745","646.782776","647.114807","647.446777","647.778687","648.110596","648.442444","648.77417","649.105957","649.437683","649.769287","650.100891","650.432434","650.763916","651.095337","651.426819","651.758118","652.089539","652.420715","652.751953","653.08313","653.414185","653.7453","654.076355","654.407288","654.738281","655.069092","655.399902","655.730713","656.061462","656.392151","656.722839","657.053345","657.383972","657.714417","658.044861","658.375305","658.705627","659.035889","659.366211","659.69635","660.026611","660.356689","660.686707","661.016785","661.34668","661.676636","662.006531","662.336304","662.666138","662.99585","663.3255","663.655212","663.984741","664.31427","664.643738","664.973206","665.302612","665.631897","665.961182","666.290527","666.619629","666.948792","667.277893","667.606934","667.935974","668.264893","668.59375","668.922668","669.251465","669.5802","669.908936","670.23761","670.566223","670.894775","671.223267","671.551758","671.880127","672.208496","672.536865","672.865112","673.19342","673.521484","673.84967","674.177734","674.505737","674.83374","675.161682","675.489502","675.817383","676.145142","676.4729","676.800598","677.128174","677.455811","677.783325","678.110779","678.438293","678.765686","679.093018","679.420288","679.747559","680.074768","680.401855","680.728943","681.05603","681.383057","681.709961","682.036865","682.363708","682.690491","683.017273","683.343933","683.670654","683.997192","684.32373","684.65033","684.976746","685.303162","685.629456","685.95575","686.282043","686.608215","686.934387","687.260559","687.586548","687.912659","688.238525","688.564453","688.890381","689.216125","689.54187","689.867615","690.193298","690.518921","690.844482","691.169922","691.495483","691.820862","692.146179","692.471558","692.796753","693.12207","693.447205","693.772278","694.097351","694.422363","694.747314","695.072266","695.397095","695.721924","696.046692","696.371399","696.696106","697.020691","697.345276","697.6698","697.994263","698.318726","698.643066","698.967285","699.291626","699.615784","699.940002","700.26416","700.588135","700.91217","701.236145","701.559998","701.883911","702.207764","702.531494","702.855225","703.178833","703.502502","703.82605","704.149536","704.473083","704.796448","705.119751","705.443115","705.766357","706.089539","706.41272","706.73584","707.05896","707.381897","707.704834","708.027771","708.350647","708.673401","708.996216","709.318848","709.641602","709.964172","710.286621","710.609192","710.931641","711.254028","711.576416","711.898682","712.220947","712.543152","712.865234","713.187378","713.509399","713.831421","714.15332","714.47522","714.797119","715.118835","715.440552","715.762329","716.083923","716.405518","716.727051","717.048523","717.369995","717.691345","718.012634","718.333923","718.655151","718.976318","719.297485","719.61853","719.939575","720.260559","720.581421","720.902344","721.223145","721.543884","721.864624","722.185242","722.50592","722.826477","723.146912","723.467468","723.787842","724.108154","724.428528","724.748718","725.069031","725.389099","725.709229","726.029236","726.349243","726.669189","726.989075","727.308899","727.628723","727.948425","728.268066","728.587769","728.907349","729.226807","729.546326","729.865784","730.185181","730.504456","730.82373","731.143005","731.462097","731.781189","732.100342","732.419312","732.73822","733.05719","733.376038","733.694824","734.013611","734.332275","734.651001","734.969604","735.288086","735.606628","735.925049","736.243469","736.561768","736.880005","737.198303","737.516418","737.834534","738.152649","738.470642","738.788696","739.106567","739.424438","739.74231","740.060059","740.377686","740.695435","741.012939","741.330566","741.648071","741.965454","742.282898","742.60022","742.91748","743.234802","743.551941","743.869141","744.186218","744.503174","744.82019","745.137146","745.453918","745.770813","746.087585","746.404297","746.720947","747.037537","747.354126","747.670593","747.987061","748.303467","748.619812","748.936096","749.25238","749.568481","749.884705","750.200745","750.516724","750.832764","751.148682","751.4646","751.780396","752.09613","752.411865","752.727478","753.043091","753.358643","753.674194","753.989624","754.304993","754.6203","754.935608","755.250854","755.56604","755.881226","756.196228","756.511292","756.826233","757.141113","757.456055","757.770813","758.085571","758.400269","758.714905","759.029541","759.344055","759.658569","759.973022","760.287354","760.601685","760.916016","761.230225","761.544373","761.858459","762.172485","762.486572","762.800537","763.11438","763.428284","763.742065","764.055786","764.369507","764.683167","764.996765","765.310242","765.623657","765.937134","766.250488","766.563782","766.877075","767.190247","767.503418","767.816528","768.129578","768.442627","768.755493","769.068359","769.381226","769.69397","770.006775","770.319397","770.631958","770.94458","771.257019","771.569519","771.881958","772.194214","772.506531","772.818787","773.13092","773.443115","773.755127","774.067139","774.37915","774.69104","775.00293","775.314697","775.626465","775.938171","776.249817","776.561401","776.872925","777.184387","777.49585","777.80719","778.118469","778.42981","778.740967","779.052124","779.363281","779.674255","779.985291","780.296204","780.607056","780.917969","781.228699","781.539368","781.850098","782.160645","782.471252","782.781677","783.092163","783.402588","783.712891","784.023132","784.333374","784.643555","784.953735","785.263733","785.57373","785.883728","786.193604","786.503418","786.813232","787.122986","787.432617","787.74231","788.051819","788.361389","788.670837","788.980164","789.289551","789.598877","789.908081","790.217285","790.526367","790.83551","791.144531","791.453491","791.76239","792.071289","792.380005","792.688782","792.997498","793.306091","793.614685","793.923218","794.231689","794.5401","794.848389","795.156738","795.465027","795.773254","796.08136","796.389404","796.69751","797.005432","797.313293","797.621216","797.929016","798.236755","798.544495","798.852051","799.159668","799.467224","799.774597","800.082153","800.389404","800.696838","801.003967","801.311218","801.618347","801.925415","802.232483","802.539429","802.846313","803.153198","803.460022","803.766785","804.073486","804.380127","804.686646","804.993225","805.299622","805.60614","805.912476","806.21875","806.525085","806.831177","807.137329","807.443481","807.749451","808.05542","808.361328","808.667175","808.973022","809.278748","809.584412","809.890076","810.195618","810.501221","810.806641","811.112","811.417419","811.722656","812.027893","812.33313","812.638184","812.943237","813.248291","813.553284","813.858215","814.163025","814.467773","814.772583","815.077209","815.381836","815.686401","815.990906","816.295349","816.599792","816.904053","817.208374","817.512634","817.816772","818.120972","818.424927","818.729004","819.032898","819.336792","819.640686","819.944397","820.248108","820.551819","820.855408","821.158997","821.462463","821.765869","822.069275","822.372559","822.675842","822.979065","823.282166","823.585327","823.888367","824.191284","824.494263","824.797058","825.099915","825.402649","825.705383","826.007996","826.310608","826.613098","826.915588","827.218018","827.520325","827.822693","828.124878","828.427124","828.729187","829.03125","829.333313","829.635193","829.937134","830.239014","830.540771","830.842529","831.144165","831.44574","831.747375","832.048828","832.350281","832.651672","832.952942","833.254272","833.555481","833.856628","834.157715","834.45874","834.759705","835.060669","835.361511","835.662354","835.963074","836.263733","836.564392","836.86499","837.165527","837.466003","837.766418","838.066711","838.367065","838.667236","838.967468","839.267517","839.567627","839.867615","840.167542","840.467407","840.767273","841.067078","841.366821","841.666443","841.966003","842.265625","842.565063","842.864441","843.163879","843.463196","843.762451","844.061646","844.360718","844.659851","844.958862","845.257751","845.556702","845.85553","846.154358","846.453064","846.75177","847.050415","847.348877","847.6474","847.945862","848.244202","848.542603","848.84082","849.138977","849.437195","849.735229","850.033264","850.331299","850.629211","850.927063","851.224854","851.522583","851.820313","852.11792","852.415405","852.712952","853.010437","853.3078","853.605164","853.902405","854.199646","854.496765","854.793823","855.090942","855.387939","855.684814","855.981689","856.278442","856.575317","856.871887","857.168518","857.465149","857.761658","858.058105","858.354492","858.650818","858.947144","859.243286","859.539429","859.835571","860.131592","860.427612","860.723511","861.019348","861.315247","861.610962","861.906616","862.202271","862.497803","862.793396","863.088806","863.384155","863.679504","863.974792","864.269958","864.565186","864.860229","865.155273","865.450317","865.745178","866.0401","866.3349","866.629639","866.924316","867.218933","867.513428","867.808044","868.102417","868.396851","868.691162","868.985413","869.279663","869.57373","869.867798","870.161926","870.455872","870.749817","871.04364","871.337463","871.631165","871.924805","872.218445","872.512024","872.805481","873.098999","873.392334","873.685608","873.978882","874.272095","874.565186","874.858337","875.151367","875.444336","875.737183","876.029968","876.322815","876.615479","876.908142","877.200806","877.493347","877.785828","878.078247","878.370544","878.662964","878.955139","879.247314","879.539429","879.831543","880.123535","880.415405","880.707336","880.999207","881.290894","881.582581","881.874268","882.165833","882.457397","882.74884","883.040222","883.331604","883.622864","883.914001","884.2052","884.496277","884.787415","885.078369","885.369263","885.660156","885.950928","886.241638","886.532349","886.822937","887.113525","887.404053","887.694458","887.984802","Timestamp_GMT","Depth_m"
