0,736313.463217593,33900,3,1,0,0,-0,-0,0,0,-0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,28.506428,29.577633,42.679935,27.103838,21.557398,21.509628,11.730778,7.782668,4.529612,-1.139984,-5.717957,-4.507702,-10.498563,-18.439962,-11.766298,-3.927917,-0.228494,5.931585,12.267906,8.94934,12.759221,17.349775,17.359627,17.87047,19.309723,16.904818,16.579651,12.611666,3.326831,1.516978,1.510456,5.116811,5.330507,6.151144,4.511336,3.95559,6.08721,6.638244,10.412923,13.97108,11.556091,14.640961,9.939717,7.777639,6.000715,9.151696,7.297035,6.11995,5.367109,3.873263,4.338809,4.844008,4.323329,5.543547,7.563851,6.374761,6.032306,6.686242,6.141965,5.472539,4.252859,2.839999,2.778507,2.199992,1.62468,0.756729,2.052513,1.818638,2.707633,1.582501,1.052983,1.349824,1.376991,2.566693,2.26866,2.508208,1.837855,1.511336,1.701394,0.890314,1.573982,1.709266,1.957115,1.993593,1.248115,1.117417,0.862658,0.894762,1.003357,0.608867,1.154406,1.657772,1.160594,1.107227,1.100511,1.13192,1.013764,0.964152,1.015656,1.009251,0.944191,0.225851,-0.16684,0.262864,0.386629,0.493174,0.510061,0.397251,0.420893,0.689666,0.510733,0.516518,0.870457,0.90944,0.759954,0.376961,0.070794,0.207388,0.436577,0.521173,0.483852,0.556208,0.712058,0.518334,0.624795,0.679108,0.772161,1.135989,0.810589,0.718923,0.666775,0.411712,0.429678,0.486259,0.693606,0.570027,0.625585,0.738749,0.598887,0.613827,0.590347,0.534846,0.701924,0.588362,0.417474,0.321639,0.321899,0.258462,-0.01396,0.111803,0.076445,0.030388,0.015282,-0.076059,-0.03444,0.098632,-0.02357,-0.042353,-0.080822,0.147041,-0.069964,0.053993,-0.043931,0.049231,0.025276,0.059656,-0.080786,-0.032328,0.037906,-0.002225,-0.038499,0.063682,0.01049,0.09631,0.140374,0.143046,0.103969,0.12472,0.082509,0.071118,0.125725,0.055999,0.007074,-0.064828,-0.090634,-0.279618,-0.221167,-0.184456,-0.169014,-0.062349,-0.130154,-0.119692,-0.088697,-0.020628,0.084635,0.087076,0.214905,0.260738,0.261003,0.244988,0.194544,0.209569,0.175898,0.238434,0.211594,0.164761,0.225074,0.209711,0.144987,0.15056,0.196222,0.149023,0.138153,0.139771,0.044235,0.04983,0.025081,0.041997,0.074808,0.122181,0.149749,0.112733,0.209991,0.267151,0.291588,0.412137,0.424474,0.489149,0.511787,0.541883,0.540685,0.471301,0.481408,0.399807,0.410374,0.39305,0.341903,0.340647,0.338176,0.278119,0.2219,0.206881,0.251814,0.212142,0.274825,0.276702,0.266258,0.296605,0.230902,0.210212,0.233022,0.198991,0.215077,0.20827,0.188485,0.159844,0.082617,0.069061,0.010367,0.080763,0.074968,0.080101,0.079106,0.077994,0.075254,0.093001,0.090991,0.138587,0.139824,0.162619,0.109667,0.094017,0.041956,0.094221,0.076498,0.05467,0.089054,0.061451,0.039272,0.10123,0.125465,0.161405,0.155792,0.166862,0.167316,0.18868,0.204019,0.150488,0.171089,0.189392,0.158982,0.132466,0.136569,0.171305,0.147913,0.100783,0.089707,0.069482,0.088342,0.085342,0.084168,0.075993,0.076641,0.095231,0.105254,0.122347,0.149601,0.133135,0.180031,0.201588,0.182491,0.18258,0.213744,0.223257,0.19786,0.175603,0.189317,0.213635,0.247525,0.237757,0.244095,0.258826,0.289876,0.256467,0.287821,0.267189,0.270209,0.281293,0.276747,0.279022,0.281674,0.315315,0.357561,0.378265,0.445142,0.439016,0.483091,0.538255,0.583029,0.589322,0.587082,0.616732,0.61306,0.629872,0.615011,0.61635,0.636852,0.638685,0.657109,0.642876,0.63229,0.642406,0.620075,0.621676,0.59701,0.599683,0.618551,0.607242,0.605179,0.58563,0.614675,0.641226,0.655604,0.69149,0.678877,0.688116,0.701174,0.687886,0.700567,0.721973,0.69484,0.688558,0.695413,0.726526,0.739348,0.767914,0.794759,0.833725,0.836205,0.83805,0.829351,0.863805,0.868722,0.912713,0.912472,0.901629,0.930009,0.946107,0.930485,0.942666,0.967567,1.000633,1.020318,1.020316,1.021682,1.037789,1.081605,1.128966,1.146981,1.1878,1.231228,1.276982,1.332161,1.366042,1.415506,1.399154,1.416368,1.45241,1.470745,1.528551,1.562199,1.594133,1.59855,1.646183,1.643778,1.676749,1.715613,1.734877,1.725303,1.680332,1.679809,1.719406,1.800075,1.840144,1.786972,1.872638,1.906562,1.942516,1.983595,2.012746,2.11513,2.100109,2.110992,2.080813,2.139955,2.177166,2.230454,2.247249,2.31245,2.32498,2.445123,2.536508,2.554844,2.567683,2.58867,2.60027,2.611625,2.578754,2.613848,2.617341,2.65999,2.606328,2.516021,2.531655,2.50433,2.509007,2.494874,2.530985,2.509767,2.510052,2.446783,2.460011,2.38417,2.419479,2.435115,2.461968,2.41065,2.389547,2.396817,2.430237,2.420283,2.508878,2.503325,2.609947,2.627088,2.697297,2.739829,2.765973,2.784593,2.791295,2.774915,2.78897,2.792658,2.722677,2.615827,2.545632,2.446113,2.351814,2.277535,2.201443,2.156082,2.125997,2.119355,2.047085,2.062616,2.082627,2.080547,2.097341,2.144372,2.186029,2.221554,2.218484,2.217304,2.20965,2.243748,2.317377,2.38984,2.432831,2.474794,2.543908,2.589352,2.62615,2.666503,2.667077,2.589017,2.49954,2.394131,2.337981,2.311028,2.269175,2.216733,2.188966,2.176228,2.169156,2.148079,2.201122,2.270566,2.366451,2.381511,2.439283,2.50188,2.569271,2.642746,2.742086,2.82984,2.969763,3.089361,3.227221,3.289681,3.389975,3.427411,3.493859,3.520098,3.550409,3.555247,3.571147,3.582526,3.588377,3.579391,3.558408,3.531827,3.523557,3.472191,3.443366,3.427211,3.416042,3.393806,3.380596,3.376861,3.371767,3.372216,3.35343,3.352106,3.370497,3.376224,3.369956,3.384453,3.380011,3.377064,3.355941,3.362519,3.361527,3.378417,3.387387,3.384257,3.400518,3.396233,3.378641,3.388189,3.388402,3.397244,3.384085,3.377912,3.37954,3.377935,3.377979,3.366821,3.380868,3.362466,3.33542,3.31966,3.331327,3.331326,3.337167,3.333595,3.336102,3.318408,3.302819,3.286301,3.291,3.294542,3.305657,3.287809,3.278917,3.254963,3.241932,3.227447,3.230522,3.23502,3.227579,3.216295,3.209152,3.182944,3.148278,3.139466,3.121272,3.067067,3.017479,2.946576,2.876378,2.833631,2.816212,2.806511,2.796173,2.79673,2.790994,2.805866,2.840498,2.879193,2.947808,3.017222,3.067526,3.102501,3.131159,3.174293,3.21823,3.247808,3.287011,3.318323,3.336879,3.324238,3.305447,3.303657,3.306839,3.30688,3.290505,3.274744,3.284189,3.294991,3.312145,3.337954,3.391323,3.446715,3.495105,3.537545,3.583996,3.646931,3.699745,3.750002,3.769746,3.804436,3.832132,3.830632,3.849628,3.873555,3.901302,3.935173,3.963881,3.996931,4.013428,4.049178,4.072855,4.119019,4.18607,4.244754,4.283991,4.316718,4.350951,4.368161,4.393425,4.395635,4.401554,4.428371,4.436387,4.44219,4.439167,4.440321,4.440684,4.425922,4.434216,4.429153,4.464747,4.477543,4.478274,4.49352,4.503704,4.516072,4.515884,4.526466,4.542333,4.559043,4.562266,4.561496,4.573541,4.586318,4.604351,4.622271,4.633376,4.655838,4.687726,4.707778,4.715872,4.742837,4.757905,4.769876,4.775188,4.775288,4.767206,4.771402,4.770497,4.750003,4.750185,4.759829,4.763909,4.774607,4.791869,4.817066,4.830733,4.851467,4.872174,4.895509,4.91272,4.941959,4.961771,4.987951,5.02775,5.071876,5.091572,5.125511,5.153702,5.187036,5.239566,5.302717,5.339743,5.375643,5.411133,5.441214,5.461909,5.497571,5.533996,5.577251,5.626208,5.654805,5.68531,5.720004,5.761635,5.799762,5.83272,5.868866,5.912439,5.940148,5.984345,6.016896,6.054484,6.078965,6.101835,6.120543,6.140768,6.148374,6.163672,6.152928,6.152654,6.119297,6.072809,5.984021,5.918212,5.848291,5.777908,5.713965,5.672299,5.629653,5.604218,5.580756,5.56378,5.566954,5.626207,5.672863,5.725585,5.784996,5.81859,5.836911,5.846671,5.8501,5.862378,5.898107,5.901858,5.898751,5.891834,5.899395,5.888857,5.904387,5.928363,5.943412,5.967181,5.982838,5.987572,6.009731,6.027228,6.03758,6.018219,6.01743,6.022101,6.026536,6.042635,6.052045,6.045764,6.037771,6.026901,6.014644,6.002633,6.015102,6.031919,6.038313,6.02706,6.025137,6.027692,6.036509,6.048134,6.074661,6.107495,6.160959,6.20778,6.236216,6.274293,6.311625,6.340539,6.367076,6.405148,6.430167,6.462369,6.483245,6.490007,6.490531,6.502182,6.506705,6.526625,6.539173,6.563377,6.571865,6.59088,6.586338,6.585152,6.5859,6.581527,6.577438,6.573765,6.557999,6.55318,6.545245,6.546644,6.539939,6.516911,6.478409,6.436404,6.41231,6.391681,6.361449,6.341889,6.328125,6.302249,6.292761,6.303727,6.343434,6.396926,6.470169,6.526178,6.587803,6.661474,6.721925,6.775988,6.829897,6.878517,6.928927,6.972903,7.019959,7.047302,7.095308,7.126504,7.145002,7.163016,7.16286,7.164254,7.156818,7.141095,7.13075,7.128847,7.139102,7.1435,7.160436,7.174967,7.211384,7.258377,7.32669,7.391617,7.451088,7.502553,7.542873,7.559603,7.561611,7.558452,7.578068,7.578402,7.583209,7.565727,7.56354,7.575288,7.593552,7.60258,7.621219,7.642202,7.659478,7.662453,7.678769,7.687685,7.710197,7.707315,7.696301,7.684757,7.670839,7.655608,7.64661,7.628124,7.625672,7.602118,7.608204,7.593322,7.60391,7.59721,7.580939,7.589969,7.604818,7.620829,7.657505,7.671216,7.700149,7.726217,7.751873,7.750885,7.76801,7.795123,7.801941,7.809398,7.796246,7.785608,7.796076,7.806284,7.787402,7.781478,7.797734,7.786107,7.780956,7.779714,7.781306,7.795205,7.799916,7.794152,7.785968,7.787304,7.794347,7.791161,7.80525,7.822068,7.843116,7.85759,7.888722,7.905188,7.916005,7.9195,7.926248,7.922264,7.927408,7.930751,7.920233,7.897748,7.872287,7.835898,7.806304,7.780113,7.78199,7.787507,7.786376,7.777811,7.768707,7.771652,7.779425,7.809884,7.830881,7.856872,7.875975,7.889182,7.87448,7.884492,7.88863,7.887635,7.881491,7.878485,7.856284,7.851003,7.836936,7.827436,7.815182,7.800356,7.772284,7.747924,7.733649,7.717447,7.697974,7.665498,7.624842,7.580706,7.538078,7.494234,7.463733,7.44269,7.420922,7.389976,7.362667,7.33308,7.327368,7.305097,7.298709,7.280686,7.247214,7.209442,7.160753,7.114172,7.075996,7.029287,6.979195,6.914072,6.864544,6.798554,6.736544,6.69301,6.64052,6.60489,6.560957,6.503985,6.450949,6.405396,6.358669,6.31953,6.291401,6.265569,6.216096,6.175837,6.12162,6.061429,6.011692,5.966942,5.909442,5.847082,5.775723,5.691631,5.612426,5.537193,5.458833,5.381302,5.307047,5.221163,5.123423,5.034991,4.938749,4.835931,4.733161,4.639391,4.546316,4.451788,4.358346,4.269016,4.192899,4.119213,4.053867,3.993675,3.938707,3.895194,3.843528,3.790009,3.737254,3.684433,3.619312,3.556468,3.50408,3.429968,3.370826,3.306681,3.23424,3.161432,3.082607,3.006953,2.928122,2.868961,2.801989,2.710948,2.641396,2.561956,2.489879,2.421925,2.339978,2.276137,2.210261,2.151313,2.083255,2.015244,1.966522,1.906872,1.853565,1.799452,1.750029,1.721178,1.688245,1.660437,1.63388,1.601492,1.575029,1.5467,1.532438,1.514572,1.501632,1.489054,1.467205,1.45124,1.428175,1.405229,1.388743,1.373465,1.357815,1.338962,1.326849,1.302613,1.284275,1.279068,1.253143,1.243693,1.235216,1.22629,1.211096,1.205368,1.192521,1.18585,1.18091,1.165882,1.145118,1.136246,1.126759,1.111418,1.103242,1.09402,1.078825,1.071934,1.045802,1.03951,1.037944,1.031861,1.026882,1.027372,1.015749,1.008287,1.007992,1.002586,0.988039,0.989429,0.983411,0.974722,0.956492,0.946315,0.928285,0.918068,0.906701,0.885805,0.867076,0.859575,0.848701,0.834429,0.822398,0.829916,0.81904,0.814716,0.808869,0.79782,0.797796,0.786867,0.778722,0.770334,0.760368,0.749315,0.732166,0.725331,0.710397,0.711809,0.710999,0.701355,0.705156,0.696643,0.682694,0.674157,0.666876,0.660989,0.655059,0.656816,0.644538,0.633128,0.628813,0.614851,0.611312,0.615561,0.614996,0.617422,0.612478,0.612018,0.608839,0.599875,0.589163,0.576229,0.574901,0.572095,0.569062,0.564652,0.559012,0.557695,0.552389,0.540428,0.54378,0.554047,0.55454,0.553053,0.548996,0.544775,0.537014,0.529867,0.52665,0.52084,0.519319,0.518843,0.509063,0.508703,0.511706,0.507578,0.508046,0.506252,0.502629,0.494286,0.49125,0.490621,0.477101,0.479638,0.476373,0.469746,0.467907,0.451573,0.442666,0.43438,0.432588,0.42344,0.409717,0.405308,0.390641,0.384908,0.369558,0.353958,0.353622,0.349571,0.356608,0.342696,0.33323,0.327087,0.322479,0.316114,0.295332,0.291296,0.296117,0.279363,0.269537,0.258744,0.255083,0.24995,0.24117,0.219269,0.210759,0.209683,0.202921,0.189647,0.182803,0.177076,0.159608,0.145946,0.138517,0.136145,0.139024,0.131656,0.128231,0.116458,0.109023,0.104614,0.098395,0.096484,0.092632,0.09402,0.090565,0.084945,0.073284,0.059998,0.065372,0.063045,0.060657,0.060172,0.069245,0.063657,0.060095,0.051321,0.049668,0.048778,0.056795,0.054418,0.052491,0.058165,0.050007,0.025984,0.034222,0.032548,0.029796,0.027023,0.030946,0.023137,0.019587,0.010943,-0.002007,0.003708,0.01802,0.010847,0.009531,0.012158,0.009599,0.013241,0.016781,0.006198,0.009861,0.014829,0.012988,0.004897,0.020112,0.020439,0.016149,0.023965,0.022493,0.031187,0.037844,0.042734,0.049127,0.052231,0.044857,0.034098,0.033739,0.032664,0.026439,0.033075,0.033236,0.043678,0.037112,0.031025,0.02865,0.036988,0.043153,0.039242,0.053796,0.055559,0.056236,0.045452,0.037325,0.047259,0.04792,0.060775,0.068623,0.075103,0.081652,0.07091,0.072275,0.053642,0.053111,0.055747,0.053148,0.049063,0.026118,0.015056,0.007597,-0.012554,-0.020642,-0.025841,-0.028589,-0.026662,-0.028496,-0.027173,-0.025551,-0.022005,-0.022105,-0.04174,-0.030172,-0.038217,-0.035633,-0.032698,-0.037751,-0.047951,-0.052949,-0.060859,-0.062441,-0.065025,-0.063995,-0.064131,-0.05628,-0.064399,-0.063126,-0.06189,-0.065295,-0.066658,-0.057714,-0.059399,-0.067785,-0.073801,-0.07036,-0.075507,-0.090241,-0.100806,-0.115752,-0.120056,-0.123059,-0.128978,-0.13254,-0.126754,-0.122166,-0.131337,-0.130722,-0.127596,-0.120121,-0.100081,-0.090597,-0.110581,-0.124842,-0.119621,-0.125966,-0.138705,-0.146916,-0.15227,-0.144219,-0.143904,-0.138806,-0.154524,-0.137589,-0.125685,-0.156922,-0.154357,-0.118836,-0.103143,-0.087659,-0.07672,-0.069504,-0.11352,-0.104784,-0.108826,-0.10046,-0.068486,-0.062022,-0.080903,-0.08238,-0.079413,-0.092495,-0.121295,-0.102602,-0.097424,-0.094119,-0.126291,-0.134805,-0.155168,-0.16135,-0.179494,-0.204904,-0.193882,-0.1654,-0.168719,-0.172681,-0.173982,-0.131039,-0.135904,-0.121073,-0.136572,-0.127249,-0.12502,-0.121097,-0.141885,-0.108566,-0.109413,-0.105233,-0.121438,-0.121499,-0.136163,-0.107927,-0.115116,-0.116796,-0.135276,-0.11992,-0.131837,-0.125472,-0.144746,-0.129013,-0.12579,-0.11331,-0.11773,-0.126774,-0.095775,-0.046068,-0.028552,-0.032124,-0.027863,0.023887,0.010748,0.038556,0.0414,0.041597,0.076501,0.074749,0.031923,0.010808,0.007201,-0.008734,-0.034733,-0.031817,-0.056331,-0.070404,-0.052469,-0.07368,-0.112375,-0.122916,-0.129089,-0.147937,-0.16119,-0.175691,-0.20498,-0.19552,-0.168333,-0.185925,-0.178448,-0.141497,-0.15943,-0.172373,-0.14348,-0.101002,-0.101426,-0.064343,-0.060368,-0.072412,-0.07439,-0.098064,-0.105627,-0.089739,-0.082476,-0.105136,-0.128244,-0.14719,-0.161122,-0.147068,-0.119463,-0.124103,-0.126284,-0.132744,-0.128486,-0.120668,-0.099754,-0.109724,-0.086235,-0.115776,-0.158719,-0.206762,-0.210829,-0.216549,-0.215534,-0.207246,-0.205235,-0.200971,-0.180024,-0.193407,-0.146755,-0.115513,-0.087053,-0.08859,-0.051855,-0.045117,-0.049895,-0.028705,-0.043617,-0.029594,-0.026391,-0.059648,-0.088364,-0.083485,-0.072302,-0.089127,-0.105378,-0.090569,-0.107264,-0.094965,-0.138268,-0.124488,-0.103088,-0.092116,-0.097518,-0.099895,-0.104205,-0.098097,-0.086089,-0.06338,-0.084922,-0.066707,-0.082119,-0.099714,-0.090621,-0.091471,-0.072063,-0.046326,-0.037943,-0.043089,-0.068167,-0.064409,-0.038786,-0.051234,-0.032434,-0.038553,-0.032751,-0.045855,-0.060396,-0.069941,-0.090064,-0.119158,-0.133989,-0.134739,-0.12118,-0.121022,-0.133593,-0.165523,-0.193773,-0.237114,-0.225846,-0.216848,-0.192422,-0.169028,-0.148579,-0.157684,-0.19103,-0.165976,-0.169597,-0.176955,-0.157301,-0.156926,-0.122784,-0.090749,-0.084727,-0.151345,-0.148251,-0.119646,-0.117255,-0.066503,0.015057,0.0322,0.021694,-0.004612,-0.023118,-0.024932,-0.033921,-0.01084,0.013123,-0.03742,-0.069957,-0.155955,-0.169537,-0.153303,-0.179316,-0.217019,-0.209522,-0.193684,-0.220638,-0.289457,-0.251015,-0.259375,-0.221754,-0.202614,-0.269872,-0.259163,-0.243077,-0.247187,-0.223896,-0.191473,-0.116326,-0.104763,-0.059535,-0.045375,-0.086411,-0.045393,-0.007115,0.016025,0.016822,0.001024,-0.030981,-0.095573,-0.13146,-0.199575,-0.218012,-0.177727,-0.115276,-0.128386,-0.116725,-0.113086,-0.093123,-0.134825,-0.172033,-0.098931,-0.032455,-0.036586,0.05777,0.048034,-0.023247,-0.063817,-0.103406,-0.054306,0.042526,0.13672,0.07517,0.027695,0.061979,0.029737,-0.013964,0.087957,0.135625,0.178893,0.184452,0.187491,0.177391,0.213199,0.229758,0.167566,0.138814,0.125187,0.078365,0.124247,0.073054,-0.053898,-0.052381,-0.045161,-0.035888,0.013018,0.057737,0.036665,0.076317,0.049091,-0.07534,-0.091859,0.051073,-0.035089,-0.077337,-0.172885,-0.245784,-0.260515,-0.240234,-0.263454,-0.346876,-0.29222,-0.235806,-0.307995,-0.273898,-0.238113,-0.190719,-0.110681,-0.028006,-0.038651,-0.006365,-0.001729,-0.065577,-0.087463,-0.061672,-0.00781,0.022508,0.104591,0.05973,0.079932,0.045523,-0.05207,0.126857,0.215356,0.2966,0.213484,0.134513,0.152646,0.034934,0.047117,-0.071672,-0.031687,0.045436,0.023935,-0.026879,-0.067311,-0.073518,-0.139053,-0.192841,-0.066814,-0.07896,-0.107266,-0.140628,-0.116547,-0.174347,-0.092773,-0.196703,-0.175252,-0.158018,-0.224526,-0.352716,-0.304781,-0.211809,-0.167172,-0.275427,-0.346312,-0.371999,-0.274143,-0.368616,-0.095429,-0.004359,-0.007832,-0.058076,-0.000998,-0.067776,0.053846,0.057756,0.07429,0.049524,0.162404,-0.205195,-0.219376,-0.198799,-0.241113,-0.400775,-0.424249,-0.417755,-0.244547,-0.266035,-0.272314,-0.213718,0.082488,0.169358,0.085834,0.080502,0.169615,0.221365,0.179416,-0.08821,-0.108451,-0.06405,0.003073,0.029635,-0.235631,-0.150217,-0.087765,-0.141421,-0.154182,-0.326546,-0.201359,-0.250088,-0.414308,-0.566514,-0.85384,-0.84753,-0.855949,-0.983161,-1.114393,-1.099713,-1.108496,-1.051116,-0.94047,-0.690081,-0.65281,-0.381233,-0.26323,-0.025791,-0.091848,0.075976,0.043113,0.200513,0.216161,0.200943,0.294649,0.294125,0.352565,0.592848,0.509197,0.633086,0.685571,0.777763,0.902868,0.948275,1.050945,0.696895,0.444641,0.264611,-0.091422,-0.145995,-0.032369,-0.090663,-0.170523,-0.321356,-0.264815,-0.56193,-0.378397,0.023421,0.20647,0.193902,-0.084278,-0.235985,-0.428588,-0.505573,-0.726642,-0.877316,-0.869395,-1.035553,-1.409763,-1.691845,-1.379527,-1.066352,-0.997913,-0.716335,-0.664717,-0.26551,-0.412574,-0.161292,-0.140884,0.155887,0.084701,-0.113658,-0.049225,-0.358317,-0.401355,-0.757452,-0.900982,-0.452465,-0.255519,0.289334,0.116575,0.248383,0.018496,-0.120202,0.392489,0.063191,0.180006,0.439084,0.426612,-0.27711,-1.194313,-1.053,-0.879557,-0.0332,0.292494,0.109397,0.668947,1.098302,0.488345,0.269978,0.688049,1.222212,1.345364,1.608923,0.952237,0.241985,-0.011374,-0.599649,-0.58701,0.203812,0.487907,0.749865,0.93775,0.184032,-0.679495,-0.5372,-0.055874,0.63802,1.112004,1.018382,0.634176,-0.323059,-0.574907,-0.936658,-0.137361,0.406822,-0.150325,-0.751285,-1.266243,-0.81948,-0.340619,-0.159341,0.59769,-0.047367,0.462001,-0.229686,-0.878644,0.344124,0.525671,0.318383,-0.321146,-0.620975,-0.625401,-0.446784,0.464479,0.338782,0.951148,1.156453,0.580822,3.826925,2.63726,-0.794756,-4.698599,2.100037
