Batch,scan004
EV300,140607
Data Mode,A  None
Sample,"PC_22:6,MeOH"
Cycle,Cycle01
Date Collected,8/10/16
Time Collected,8:48:36PM
Entries,Data Points
nm,A
289.6,2.1074
289.8,2.0738
290,2.0409
290.2,2.0066
290.4,1.9742
290.6,1.9399
290.8,1.908
291,1.8748
291.2,1.8401
291.4,1.8022
291.6,1.7637
291.8,1.7253
292,1.6883
292.2,1.649
292.4,1.6121
292.6,1.5734
292.8,1.5338
293,1.4972
293.2,1.4568
293.4,1.4203
293.6,1.3859
293.8,1.3512
294,1.317
294.2,1.2848
294.4,1.2536
294.6,1.2236
294.8,1.1957
295,1.1692
295.2,1.1427
295.4,1.1175
295.6,1.0915
295.8,1.0657
296,1.0416
296.2,1.0176
296.4,0.9955
296.6,0.9747
296.8,0.9539
297,0.936
297.2,0.9184
297.4,0.9029
297.6,0.8881
297.8,0.8739
298,0.8602
298.2,0.8463
298.4,0.8337
298.6,0.8207
298.8,0.8085
299,0.7969
299.2,0.7854
299.4,0.7754
299.6,0.7654
299.8,0.7557
300,0.7464
300.2,0.7382
300.4,0.7299
300.6,0.7216
300.8,0.7138
301,0.7063
301.2,0.6988
301.4,0.6911
301.6,0.6844
301.8,0.677
302,0.6701
302.2,0.6638
302.4,0.6575
302.6,0.6512
302.8,0.6452
303,0.6389
303.2,0.6321
303.4,0.6246
303.6,0.618
303.8,0.6115
304,0.6049
304.2,0.598
304.4,0.5917
304.6,0.5844
304.8,0.5786
305,0.5719
305.2,0.5649
305.4,0.5584
305.6,0.5515
305.8,0.5441
306,0.5382
306.2,0.5306
306.4,0.5243
306.6,0.5179
306.8,0.5125
307,0.5057
307.2,0.4991
307.4,0.492
307.6,0.4856
307.8,0.4788
308,0.4731
308.2,0.4667
308.4,0.4618
308.6,0.4561
308.8,0.4509
309,0.4459
309.2,0.4412
309.4,0.4361
309.6,0.4318
309.8,0.427
310,0.4225
310.2,0.4182
310.4,0.4145
310.6,0.4105
310.8,0.4074
311,0.4042
311.2,0.4012
311.4,0.3986
311.6,0.3961
311.8,0.3933
312,0.391
312.2,0.3897
312.4,0.3881
312.6,0.3868
312.8,0.3855
313,0.384
313.2,0.383
313.4,0.3822
313.6,0.3811
313.8,0.3805
314,0.3798
314.2,0.3785
314.4,0.3783
314.6,0.3784
314.8,0.3776
315,0.3775
315.2,0.3771
315.4,0.3769
315.6,0.377
315.8,0.376
316,0.3754
316.2,0.3744
316.4,0.3737
316.6,0.3731
316.8,0.3724
317,0.3706
317.2,0.3696
317.4,0.3688
317.6,0.3671
317.8,0.3667
318,0.3639
318.2,0.3622
318.4,0.3601
318.6,0.3581
318.8,0.3557
319,0.3529
319.2,0.3505
319.4,0.3479
319.6,0.3455
319.8,0.3423
320,0.3398
320.2,0.3362
320.4,0.3328
320.6,0.3291
320.8,0.3256
321,0.3221
321.2,0.3176
321.4,0.3142
321.6,0.3106
321.8,0.3065
322,0.3027
322.2,0.2979
322.4,0.294
322.6,0.2897
322.8,0.2856
323,0.2816
323.2,0.2773
323.4,0.2733
323.6,0.2689
323.8,0.2649
324,0.2619
324.2,0.2576
324.4,0.2544
324.6,0.2507
324.8,0.2475
325,0.243
325.2,0.2396
325.4,0.2348
325.6,0.2318
325.8,0.2271
326,0.2247
326.2,0.2207
326.4,0.2174
326.6,0.2146
326.8,0.2113
327,0.2086
327.2,0.2058
327.4,0.2025
327.6,0.1996
327.8,0.1964
328,0.1944
328.2,0.1909
328.4,0.1878
328.6,0.185
328.8,0.1831
329,0.18
329.2,0.178
329.4,0.1757
329.6,0.173
329.8,0.1712
330,0.1687
330.2,0.1666
330.4,0.1642
330.6,0.1618
330.8,0.1599
331,0.1579
331.2,0.1557
331.4,0.1543
331.6,0.1525
331.8,0.1514
332,0.1489
332.2,0.146
332.4,0.1448
332.6,0.1433
332.8,0.1412
333,0.14
333.2,0.1386
333.4,0.1364
333.6,0.1351
333.8,0.1338
334,0.1319
334.2,0.1306
334.4,0.1293
334.6,0.1272
334.8,0.1262
335,0.1248
335.2,0.1237
335.4,0.1223
335.6,0.1205
335.8,0.1192
336,0.1184
336.2,0.1164
336.4,0.1156
336.6,0.1142
336.8,0.1134
337,0.1119
337.2,0.1111
337.4,0.1098
337.6,0.1087
337.8,0.1069
338,0.1064
338.2,0.1049
338.4,0.1034
338.6,0.1033
338.8,0.1026
339,0.1017
339.2,0.1005
339.4,0.0989
339.6,0.0982
339.8,0.0977
340,0.0967
340.2,0.0956
340.4,0.0948
340.6,0.0943
340.8,0.0931
341,0.0921
341.2,0.0909
341.4,0.0906
341.6,0.0899
341.8,0.0895
342,0.0887
342.2,0.0876
342.4,0.087
342.6,0.0863
342.8,0.0856
343,0.085
343.2,0.0842
343.4,0.0826
343.6,0.0825
343.8,0.0816
344,0.081
344.2,0.08
344.4,0.0799
344.6,0.0788
344.8,0.079
345,0.0778
345.2,0.0781
345.4,0.0772
345.6,0.0771
345.8,0.076
346,0.0746
346.2,0.0747
346.4,0.0744
346.6,0.0732
346.8,0.0729
347,0.0719
347.2,0.0727
347.4,0.071
347.6,0.0712
347.8,0.0706
348,0.0702
348.2,0.0695
348.4,0.0683
348.6,0.0679
348.8,0.0676
349,0.066
349.2,0.0658
349.4,0.065
349.6,0.0652
349.8,0.0647
350,0.0638
350.2,0.0627
350.4,0.0628
350.6,0.0616
350.8,0.0617
351,0.0605
351.2,0.0605
351.4,0.0594
351.6,0.0592
351.8,0.0586
352,0.0583
352.2,0.0575
352.4,0.0575
352.6,0.0573
352.8,0.057
353,0.0555
353.2,0.0554
353.4,0.0543
353.6,0.0543
353.8,0.0539
354,0.053
354.2,0.0527
354.4,0.0518
354.6,0.0526
354.8,0.0519
355,0.0502
355.2,0.0503
355.4,0.0504
355.6,0.0498
355.8,0.05
356,0.0493
356.2,0.049
356.4,0.0487
356.6,0.0482
356.8,0.0479
357,0.0476
357.2,0.0466
357.4,0.0459
357.6,0.0455
357.8,0.0458
358,0.0452
358.2,0.045
358.4,0.0446
358.6,0.0448
358.8,0.0439
359,0.0437
359.2,0.0437
359.4,0.0436
359.6,0.0428
359.8,0.0426
360,0.0415
360.2,0.0422
360.4,0.0408
360.6,0.0409
360.8,0.0403
361,0.0406
361.2,0.0396
361.4,0.0396
361.6,0.0387
361.8,0.0387
362,0.0386
362.2,0.038
362.4,0.0385
362.6,0.0378
362.8,0.0373
363,0.0382
363.2,0.0366
363.4,0.0368
363.6,0.0364
363.8,0.0362
364,0.0362
364.2,0.0352
364.4,0.0352
364.6,0.0353
364.8,0.0348
365,0.0345
365.2,0.0338
365.4,0.034
365.6,0.0338
365.8,0.0338
366,0.0335
366.2,0.0325
366.4,0.0325
366.6,0.0323
366.8,0.0325
367,0.0317
367.2,0.0316
367.4,0.0311
367.6,0.031
367.8,0.0306
368,0.0302
368.2,0.0305
368.4,0.03
368.6,0.0295
368.8,0.0291
369,0.0293
369.2,0.0286
369.4,0.0283
369.6,0.0283
369.8,0.0282
370,0.0282
370.2,0.0277
370.4,0.0281
370.6,0.0274
370.8,0.0268
371,0.0273
371.2,0.027
371.4,0.0266
371.6,0.0265
371.8,0.0261
372,0.0271
372.2,0.0253
372.4,0.0248
372.6,0.0244
372.8,0.0249
373,0.0249
373.2,0.0243
373.4,0.0246
373.6,0.0242
373.8,0.0243
374,0.0242
374.2,0.0238
374.4,0.0229
374.6,0.023
374.8,0.023
375,0.0235
375.2,0.0233
375.4,0.0223
375.6,0.0218
375.8,0.0228
376,0.0216
376.2,0.0222
376.4,0.0215
376.6,0.0215
376.8,0.0217
377,0.0211
377.2,0.0209
377.4,0.0212
377.6,0.021
377.8,0.0206
378,0.0201
378.2,0.0203
378.4,0.0213
378.6,0.02
378.8,0.0199
379,0.0193
379.2,0.0197
379.4,0.0191
379.6,0.0199
379.8,0.0195
380,0.0197
380.2,0.0186
380.4,0.0183
380.6,0.0186
380.8,0.0193
381,0.0183
381.2,0.0181
381.4,0.0186
381.6,0.0181
381.8,0.0175
382,0.018
382.2,0.017
382.4,0.0174
382.6,0.0174
382.8,0.0172
383,0.0171
383.2,0.0171
383.4,0.0174
383.6,0.0162
383.8,0.0159
384,0.0159
384.2,0.0158
384.4,0.0162
384.6,0.0152
384.8,0.0155
385,0.0156
385.2,0.0155
385.4,0.0146
385.6,0.0145
385.8,0.0148
386,0.0149
386.2,0.0149
386.4,0.0145
386.6,0.0144
386.8,0.0138
387,0.0137
387.2,0.0142
387.4,0.0141
387.6,0.0142
387.8,0.0139
388,0.0136
