Batch,scan003
EV300,140607
Data Mode,A  None
Sample,"PC_22:1,MeOH"
Cycle,Cycle01
Date Collected,8/10/16
Time Collected,8:28:49PM
Entries,Data Points
nm,A
287.8,0.0193
288,0.0193
288.2,0.0197
288.4,0.0192
288.6,0.0188
288.8,0.0192
289,0.0191
289.2,0.0184
289.4,0.0181
289.6,0.0185
289.8,0.0182
290,0.0182
290.2,0.0173
290.4,0.0183
290.6,0.0177
290.8,0.018
291,0.018
291.2,0.0178
291.4,0.017
291.6,0.0174
291.8,0.017
292,0.0181
292.2,0.0175
292.4,0.0174
292.6,0.0168
292.8,0.0175
293,0.0169
293.2,0.0171
293.4,0.0166
293.6,0.0169
293.8,0.017
294,0.0174
294.2,0.0168
294.4,0.0166
294.6,0.0165
294.8,0.0162
295,0.0162
295.2,0.0162
295.4,0.0166
295.6,0.0164
295.8,0.0161
296,0.0166
296.2,0.0163
296.4,0.0167
296.6,0.0161
296.8,0.0156
297,0.016
297.2,0.0156
297.4,0.0161
297.6,0.0159
297.8,0.0159
298,0.0155
298.2,0.0155
298.4,0.0165
298.6,0.0163
298.8,0.0165
299,0.016
299.2,0.0157
299.4,0.0158
299.6,0.0158
299.8,0.0156
300,0.0164
300.2,0.016
300.4,0.0165
300.6,0.0166
300.8,0.0157
301,0.0163
301.2,0.0162
301.4,0.0153
301.6,0.016
301.8,0.0163
302,0.0161
302.2,0.0157
302.4,0.0159
302.6,0.0159
302.8,0.0162
303,0.0159
303.2,0.0164
303.4,0.0156
303.6,0.0161
303.8,0.0164
304,0.0164
304.2,0.0163
304.4,0.0159
304.6,0.0153
304.8,0.0156
305,0.0158
305.2,0.0154
305.4,0.0159
305.6,0.0157
305.8,0.0156
306,0.0161
306.2,0.0154
306.4,0.0157
306.6,0.0156
306.8,0.0158
307,0.0156
307.2,0.0153
307.4,0.0154
307.6,0.0155
307.8,0.0157
308,0.0156
308.2,0.0154
308.4,0.0158
308.6,0.0154
308.8,0.0153
309,0.0156
309.2,0.0158
309.4,0.0154
309.6,0.0158
309.8,0.0153
310,0.0161
310.2,0.0152
310.4,0.0149
310.6,0.015
310.8,0.0152
311,0.0152
311.2,0.0149
311.4,0.0152
311.6,0.0151
311.8,0.0149
312,0.0149
312.2,0.0149
312.4,0.015
312.6,0.0151
312.8,0.0153
313,0.015
313.2,0.015
313.4,0.0149
313.6,0.0147
313.8,0.0148
314,0.0145
314.2,0.0147
314.4,0.0151
314.6,0.0149
314.8,0.0144
315,0.0149
315.2,0.015
315.4,0.0143
315.6,0.0147
315.8,0.0149
316,0.0141
316.2,0.0145
316.4,0.0141
316.6,0.0142
316.8,0.0144
317,0.0143
317.2,0.0141
317.4,0.0144
317.6,0.0142
317.8,0.0143
318,0.014
318.2,0.0145
318.4,0.014
318.6,0.0143
318.8,0.0144
319,0.0139
319.2,0.0141
319.4,0.0139
319.6,0.0137
319.8,0.0134
320,0.014
320.2,0.0133
320.4,0.0136
320.6,0.0132
320.8,0.0135
321,0.0134
321.2,0.0132
321.4,0.0131
321.6,0.0138
321.8,0.0137
322,0.0128
322.2,0.0123
322.4,0.0129
322.6,0.0128
322.8,0.0132
323,0.013
323.2,0.0129
323.4,0.0125
323.6,0.0127
323.8,0.0126
324,0.0129
324.2,0.0128
324.4,0.0131
324.6,0.0123
324.8,0.0127
325,0.0122
325.2,0.013
325.4,0.0114
325.6,0.0127
325.8,0.0116
326,0.0122
326.2,0.0122
326.4,0.0118
326.6,0.0122
326.8,0.0123
327,0.0122
327.2,0.0125
327.4,0.0124
327.6,0.0125
327.8,0.0119
328,0.0122
328.2,0.0115
328.4,0.0121
328.6,0.0115
328.8,0.0122
329,0.0117
329.2,0.0122
329.4,0.0123
329.6,0.0115
329.8,0.0116
330,0.012
330.2,0.0117
330.4,0.0117
330.6,0.0119
330.8,0.0117
331,0.0112
331.2,0.0114
331.4,0.0115
331.6,0.0119
331.8,0.0116
332,0.0113
332.2,0.0114
332.4,0.0116
332.6,0.0115
332.8,0.0115
333,0.0117
333.2,0.0109
333.4,0.0108
333.6,0.0111
333.8,0.0103
334,0.0113
334.2,0.0108
334.4,0.0107
334.6,0.0109
334.8,0.0109
335,0.0104
335.2,0.0112
335.4,0.0113
335.6,0.0106
335.8,0.0105
336,0.0112
336.2,0.0104
336.4,0.0107
336.6,0.0108
336.8,0.0105
337,0.0104
337.2,0.0104
337.4,0.0112
337.6,0.0109
337.8,0.0102
338,0.0106
338.2,0.0103
338.4,0.0104
338.6,0.0107
338.8,0.0105
339,0.0103
339.2,0.0103
339.4,0.0091
339.6,0.0103
339.8,0.0102
340,0.0102
340.2,0.0097
340.4,0.0098
340.6,0.0098
340.8,0.01
341,0.0095
341.2,0.0095
341.4,0.01
341.6,0.0105
341.8,0.0102
342,0.0101
342.2,0.0101
342.4,0.0101
342.6,0.0095
342.8,0.0099
343,0.0101
343.2,0.0101
343.4,0.0092
343.6,0.0096
343.8,0.0093
344,0.0095
344.2,0.0086
344.4,0.0095
344.6,0.0091
344.8,0.0097
345,0.0091
345.2,0.0094
345.4,0.0091
345.6,0.0101
345.8,0.0093
346,0.0094
346.2,0.0092
346.4,0.0093
346.6,0.0089
346.8,0.01
347,0.0089
347.2,0.0097
347.4,0.0092
347.6,0.0093
347.8,0.0098
348,0.0095
348.2,0.0094
348.4,0.0091
348.6,0.0086
348.8,0.0094
349,0.0092
349.2,0.0089
349.4,0.0086
349.6,0.0099
349.8,0.0089
350,0.0094
350.2,0.0087
350.4,0.0091
350.6,0.0085
350.8,0.0086
351,0.0085
351.2,0.0089
351.4,0.0086
351.6,0.0087
351.8,0.0082
352,0.0086
352.2,0.0095
352.4,0.0088
352.6,0.009
352.8,0.0094
353,0.0081
353.2,0.0094
353.4,0.0088
353.6,0.0087
353.8,0.0082
354,0.0081
354.2,0.0082
354.4,0.0081
354.6,0.009
354.8,0.0088
355,0.0082
355.2,0.0094
355.4,0.0085
355.6,0.0083
355.8,0.0091
356,0.0083
356.2,0.0093
356.4,0.009
356.6,0.0092
356.8,0.0093
357,0.0089
357.2,0.0085
357.4,0.0083
357.6,0.0085
357.8,0.0085
358,0.0083
358.2,0.0085
358.4,0.0087
358.6,0.0081
358.8,0.0079
359,0.0081
359.2,0.0084
359.4,0.0087
359.6,0.0082
359.8,0.0093
360,0.0088
360.2,0.0091
360.4,0.008
360.6,0.0079
360.8,0.0082
361,0.0087
361.2,0.0082
361.4,0.008
361.6,0.0082
361.8,0.0079
362,0.0084
362.2,0.0082
362.4,0.0088
362.6,0.008
362.8,0.0085
363,0.0089
363.2,0.0085
363.4,0.0087
363.6,0.0085
363.8,0.0085
364,0.0087
364.2,0.0077
364.4,0.0085
364.6,0.0086
364.8,0.0086
365,0.0082
365.2,0.0082
365.4,0.0089
365.6,0.0085
365.8,0.0085
366,0.009
366.2,0.0078
366.4,0.0089
366.6,0.0088
366.8,0.0086
367,0.0086
367.2,0.0085
367.4,0.008
367.6,0.0083
367.8,0.0085
368,0.0082
368.2,0.0088
368.4,0.0085
368.6,0.0082
368.8,0.0084
369,0.0079
369.2,0.0084
369.4,0.0086
369.6,0.0077
369.8,0.0078
370,0.0088
370.2,0.0075
370.4,0.0082
